index,t,objective,peak
815,1.628,0.110736423953069,0.100812272161062
816,1.63,0.108832603897146,0.101673092340229
817,1.632,0.107078558715525,0.102540762148813
818,1.634,0.105181468952824,0.103415336403719
819,1.636,0.10351827577746,0.104296870412434
820,1.638,0.10180916080557,0.105185419977867
821,1.64,0.100336226487541,0.10608104140324
822,1.642,0.0983273380295004,0.106983791497021
823,1.644,0.0966549537816738,0.107893727577899
824,1.646,0.109093384756174,0.0942455322106947
825,1.648,0.110510506258692,0.0924793537150896
826,1.65,0.108655341765948,0.0928647134193847
827,1.652,0.107358070009603,0.093654547582825
828,1.654,0.105220462253091,0.094450700485112
829,1.656,0.103904211338024,0.0952532236715938
830,1.658,0.101659607146333,0.096062169159867
831,1.66,0.100605868876238,0.0968775894445033
832,1.662,0.0987498945220053,0.097699537501811
833,1.664,0.0977250876311821,0.0985280667946529
834,1.666,0.0956052972676141,0.0993632312772911
835,1.668,0.0942941504587572,0.100205085400289
836,1.67,0.0921852671654597,0.101053684115452
837,1.672,0.0907166875632403,0.101909082880816
838,1.674,0.0889112705968409,0.102771337665671
839,1.676,0.087643705174874,0.103640504955648
840,1.678,0.085437970137938,0.104516641757826
841,1.68,0.0858898760432303,0.102787294073275
842,1.682,0.0960175366107295,0.0903539051226342
843,1.684,0.0970265373061386,0.0887200725384049
844,1.686,0.10230971061676,0.0827843731598756
845,1.688,0.100834964429895,0.0834834797970599
846,1.69,0.114609884770185,0.0723008324213716
847,1.692,0.117346642279775,0.0705253535658854
848,1.694,0.115219788522862,0.071122616598651
849,1.696,0.114079268737774,0.0717247313450399
850,1.698,0.112314065281357,0.0723317390267679
851,1.7,0.111402329738649,0.0729436812610781
852,1.702,0.11009348662634,0.0735606000648061
853,1.704,0.109519967425639,0.0741825378585097
854,1.706,0.10824732732781,0.0748095374706246
855,1.708,0.107651848049899,0.0754416421416516
856,1.71,0.10636918629475,0.0760788955284041
857,1.712,0.105938039205244,0.0767213417082725
858,1.714,0.104814353162802,0.077369025183546
859,1.716,0.104278289995576,0.078021990885765
860,1.718,0.103091226601957,0.0786802841801202
861,1.72,0.102702502365503,0.0793439508698817
862,1.722,0.101482337765957,0.0800130372008712
863,1.724,0.100612372324516,0.0806875898660032
864,1.726,0.0990221129582137,0.0813676560098119
865,1.728,0.0976696077453315,0.0820532832330789
866,1.73,0.0960374784954973,0.0827445195974525
