index,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric
2161,1.06524235470323,0.0698615385367155,1.10983898861032,0.0543894739067685,0.0286728265092504
2201,1.02100882640341,0.0785594604895147,1.05908674090388,0.057718428830646,0.0307229077045011
2241,0.98293271155939,0.0891892560529591,1.03274042426018,0.0612324745234742,0.0452217099566737
2281,0.98923937530514,0.101803154259638,1.02475783092318,0.0647045993044245,0.0505931838898502
2321,0.952847085595033,0.115058424587903,1.0189280477128,0.0671057345194512,0.0801771625227175
2361,0.95809968962799,0.132345747701401,1.03623753406333,0.0700941853657735,0.105670188509658
2401,0.92860873979077,0.154156808698894,1.07329396975996,0.0735177422212599,0.176570743726476
2441,1.00889961049734,0.180137593407996,1.12372312846558,0.0769359440044219,0.175517082931488
2481,1.0330384747349,0.20992271749075,1.18188762997541,0.0799444012913233,0.225889878854269
2521,1.15596029203027,0.24571722472936,1.25385055658168,0.083159405286658,0.23042777910795
2561,1.20420652196278,0.285196085260092,1.32959688723295,0.0856938194846429,0.278999592965231
2601,1.37300160486578,0.331632409385509,1.41746474290231,0.0883372847066951,0.297598651131306
2641,1.66785601988866,0.373459970144666,1.48923935324533,0.0885191309367116,0.381022237587602
2681,1.62479540386972,0.421059877415466,1.5694493933593,0.0883921721214318,0.389097180357161
2721,1.72924585196695,0.482925243660318,1.67530388324169,0.0893899285510662,0.438990021178808
2761,1.88258152987979,0.553364873078513,1.79424887718844,0.0903772932120964,0.494724034447659
2801,1.94504669078398,0.641969566686135,1.94066247372771,0.0924542926556327,0.54093653976833
2841,2.33148520536478,0.741057390127511,2.10288540317767,0.0946952776371414,0.627857959357585
2881,2.64324267614849,0.850199835521606,2.2806883758446,0.0969769377823197,0.719833742226191
2921,2.69052644178448,0.975312899997935,2.48304755670136,0.0999397331988838,0.712398758414593
2961,3.06401985956879,1.11998997314842,2.7158668038955,0.104017579682722,0.788806718146717
3001,2.92906445376896,1.31222595317869,3.00524653447181,0.110958220743775,0.779653241871056
3041,2.98223680933101,1.55382639310059,3.35278372381896,0.121115070126612,0.859023396709611
3081,3.43265858953573,1.86588059475732,3.77538899492621,0.136027947750208,0.877242282474166
3121,4.0957529471387,2.21810982263499,4.25584177567911,0.155153741081981,0.870748491730202
3161,4.60611089909179,2.4775586621566,4.72815415112257,0.174348909540547,0.865176733113966
3201,4.648136409136,2.82671673430006,5.30372642146027,0.201766872504885,0.931592661608401
3241,5.33017367786416,3.14766470618275,5.93469171313683,0.235165911424451,0.89246773916003
3281,5.96826476370073,3.39234142970702,6.60919869760083,0.274480504588901,0.858201220448097
3321,7.16631007680891,3.65172589464038,7.38185861001489,0.325256180913988,0.76006714989692
3361,9.15900738606273,3.45642012383424,8.03375660380873,0.369643301511761,0.854361930913253
3401,10.3115308132312,3.02494325865016,8.5738551397411,0.406846778042109,1.06945718421113
3441,10.3314399478623,2.35250705960505,8.85282215101225,0.422195684506875,0.913293850807013
3481,9.595022034675,1.86924949365682,9.05050861201416,0.431044949876456,0.428147422879401
3521,10.3795445076638,1.38722359483091,8.96776213846801,0.416023077504714,0.970495498558109
3561,10.013324254798,0.967446767208133,8.55057093471884,0.374859892078112,1.27361244492025
3601,9.04644337467141,0.690113018277068,8.00066790815606,0.327413102791643,0.902400916088083
3641,7.5945569905647,0.494999016818049,7.32522058276842,0.276411992561417,0.143811230529941
3681,6.81704930779904,0.366162792826108,6.63917384628271,0.230872234793733,0.0890701746710907
3721,6.23334405604605,0.271356466474385,5.90128138116381,0.188399608998031,0.232753004605715
3761,5.53271439688211,0.199303378144267,5.10495729117963,0.149404033028505,0.477941798787793
3801,4.69501112792312,0.148087385395129,4.31841873816173,0.117348665756898,0.491385815320088
3841,3.86421016702678,0.118053861658199,3.68041623388119,0.0964203919254233,0.152657385828718
3881,3.34417088764701,0.101623140329046,3.19490477244695,0.0839780551101842,0.11816413817
3921,2.9790960379846,0.0897079229642832,2.75194991430103,0.0743107286607453,0.295907564061651
3961,2.64244692704918,0.0813952574188142,2.3517874403785,0.0669292622320371,0.527944922668428
4001,2.2933865052382,0.0769659912008572,2.01207767659447,0.062074688377332,0.524861639780564
4041,1.99253109449731,0.0784762825731447,1.78210691098891,0.0611715329140522,0.296415469571545
4081,1.85247044735982,0.0835354861027401,1.62035319108314,0.0622033393151978,0.342236498509494
4121,1.72236727997792,0.0891957834080083,1.47595848810947,0.062840178842497,0.367739018848426
4161,1.6174305911328,0.0980041517244641,1.37308526047134,0.0645088950326755,0.342819042015584
4201,1.6291108468204,0.107556502726318,1.28103346068671,0.0654525980623918,0.615844751184731
4241,1.54024577784342,0.118213991878991,1.19635432718706,0.0656241533357487,0.572041632800879
4281,1.50370378488865,0.134135962237978,1.14785366237496,0.0668857978049123,0.569273031472609
4321,1.4777225214133,0.156769576871562,1.13420055114839,0.0693018325695231,0.505555683464458
4361,1.51968403029399,0.187113316442045,1.14984843580335,0.072667298826016,0.532587467158634
4401,1.66607927223617,0.218965000584724,1.16307523370861,0.0744414375750064,0.787182092588127
4441,1.73225921169295,0.255862559425668,1.18492241317961,0.0756425953548558,0.84255598423904
4481,1.88425783423075,0.299458018535913,1.21799552619762,0.0765163338806997,1.05117449350841
4521,2.01356037621602,0.343629481791872,1.24594763375675,0.0756169089231662,1.224330262461
4561,2.14791484160418,0.396266717157667,1.28579946037288,0.0743695814873529,1.36816444165438
4601,2.22768686964438,0.455889543823727,1.33352699969904,0.0723420803214423,1.37664508530932
4641,2.25083248831848,0.542765684971509,1.41859261447509,0.0717801628759123,1.21570914809131
4681,2.52670364565114,0.648038917871995,1.52326533021482,0.071141217674295,1.43640499802583
4721,2.44244250005498,0.78830481651512,1.66215747660846,0.0713039010645958,1.13286640665999
4761,2.6073461572927,1.01291747064534,1.87440110932069,0.0750450531003286,1.10347348890192
4801,3.08495514928892,1.30917217873563,2.13344555299055,0.0805549870303417,1.27065052656542
4841,3.57853755349289,1.64699958504786,2.41599468742258,0.0862537838343232,1.41118674070601
4881,3.69148916666012,2.11390709034568,2.77188584502871,0.0955254338995672,1.27107027153464
