t,online_mean,online_cov
0,0.207924208638319,0.0991342878982528
0.002,0.0711677395404181,0.0989542985790271
0.004,0.10215416343326,0.0987747936999879
0.006,0.0795700724399871,0.098595773394642
0.008,0.205489932464356,0.0984172378258262
0.01,0.136183359120073,0.0982391871850126
0.012,0.0159583615679779,0.0980616216916198
0.014,0.0209737681481759,0.0978845415923296
0.016,-0.0368088203804899,0.0977079471604095
0.018,-0.0317564287589855,0.0975318386950412
0.02,-0.0534440278482515,0.0973562165206546
0.022,-0.119075659821968,0.097181080986268
0.024,-0.243760321482161,0.0970064324648334
0.026,-0.222970687600593,0.0968322713525884
0.028,-0.346812538264157,0.096658598068414
0.03,-0.304889786333906,0.0964854130531976
0.032,-0.247857280932648,0.0963127167692029
0.034,-0.210007258009675,0.0961405096994448
0.036,-0.249259883418107,0.0959687923470711
0.038,-0.219669187438882,0.09579756523475
0.04,-0.289835082631996,0.0956268289040629
0.042,-0.422437610004066,0.0954565839149047
0.044,-0.318924444554121,0.0952868308448884
0.046,-0.263018402259202,0.0951175702887576
0.048,-0.241171967118383,0.0949488028578035
0.05,-0.340074340344845,0.0947805291792893
0.052,-0.182636153307248,0.0946127498958797
0.054,-0.112587776038997,0.0944454656650772
0.056,-0.0544494080510514,0.0942786771586647
0.058,0.0965976751651296,0.0941123850621532
0.06,0.0288747201726323,0.0939465900742375
0.062,0.0258084074952266,0.093781292906256
0.064,-0.117133921226297,0.0936164942816584
0.066,-0.148729569872479,0.0934521949354789
0.068,-0.167542802451195,0.0932883956138156
0.07,-0.157520348674573,0.0931250970733165
0.072,-0.191568189997034,0.092962300080671
0.074,-0.283306236964887,0.0928000054121086
0.076,-0.290921152043411,0.0926382138529035
0.078,-0.269482872121924,0.092476926196885
0.08,-0.271913181615156,0.0923161432459549
0.082,-0.348303749326366,0.0921558658096104
0.084,-0.314401843625039,0.0919960947044742
0.086,-0.312040984788627,0.0918368307538298
0.088,-0.247843921104297,0.0916780747871642
0.09,-0.119089736215135,0.0915198276397157
0.092,-0.126351490860452,0.0913620901520291
0.094,-0.163189957705624,0.0912048631695162
0.096,-0.197944932195414,0.0910481475420233
0.098,-0.182459995097218,0.0908919441234042
0.1,-0.281452254374913,0.0907362537711004
0.102,-0.279022864215591,0.0905810773457267
0.104,-0.354580142811275,0.0904264157106634
0.106,-0.245404299654584,0.0902722697316545
0.108,-0.131117413040766,0.0901186402764128
0.11,-0.201567639453203,0.0899655282142298
0.112,-0.297890181493544,0.0898129344155938
0.114,-0.224181754905492,0.0896608597518121
0.116,-0.16091836383974,0.0895093050946408
0.118,-0.197754697868345,0.08935827131592
0.12,-0.243396605265225,0.0892077592872155
0.122,-0.362567015845812,0.0890577698794667
0.124,-0.482229271411443,0.0889083039626401
0.126,-0.529043462388078,0.0887593624053892
0.128,-0.450705092269661,0.0886109460747208
0.13,-0.609221352344854,0.0884630558356664
0.132,-0.63667514150258,0.088315692550961
0.134,-0.446496869044419,0.0881688570807262
0.136,-0.551836021634422,0.0880225502821608
0.138,-0.524294603879845,0.0878767730092367
0.14,-0.475502633629791,0.0877315261124004
0.142,-0.530249983460841,0.0875868104382808
0.144,-0.556537813216089,0.0874426268294034
0.146,-0.511421941401161,0.0872989761239092
0.148,-0.587785389070819,0.08715585915528
0.15,-0.607291912422331,0.0870132767520698
0.152,-0.591027313702538,0.0868712297376412
0.154,-0.574447784281691,0.0867297189299088
0.156,-0.529425575381905,0.0865887451410864
0.158,-0.417559844204781,0.0864483091774418
0.16,-0.398240432544744,0.0863084118390559
0.162,-0.426614641491851,0.0861690539195882
0.164,-0.457561138151991,0.0860302362060471
0.166,-0.526864559224739,0.0858919594785669
0.168,-0.453751795663072,0.0857542245101886
0.17,-0.310729265709954,0.0856170320666483
0.172,-0.264771730879354,0.0854803829061686
0.174,-0.297271362310309,0.0853442777792577
0.176,-0.433078881732428,0.0852087174285124
0.178,-0.436093843362831,0.0850737025884266
0.18,-0.411938224656532,0.0849392339852057
0.182,-0.34225658014059,0.0848053123365852
0.184,-0.311045736205027,0.0846719383516557
0.186,-0.213502383330922,0.0845391127306923
0.188,-0.227754897405499,0.084406836164989
0.19,-0.221320436130588,0.0842751093366987
0.192,-0.249479163346248,0.0841439329186777
0.194,-0.278078295034474,0.0840133075743354
0.196,-0.409754191678743,0.0838832339574891
0.198,-0.369485197556941,0.0837537127122238
0.2,-0.29559907505739,0.0836247444727557
0.202,-0.278718969642007,0.0834963298633023
0.204,-0.215421095234265,0.083368469497956
0.206,-0.184512435863508,0.0832411639805624
0.208,-0.109308804946904,0.0831144139046038
0.21,-0.158347127717163,0.0829882198530877
0.212,-0.267878065371754,0.0828625823984381
0.214,-0.343848946464704,0.0827375021023935
0.216,-0.302071574833336,0.0826129795159078
0.218,-0.35750106740658,0.0824890151790564
0.22,-0.255713037572942,0.0823656096209464
0.222,-0.121260720967477,0.0822427633596312
0.224,-0.187437077984533,0.082120476902029
0.226,-0.150849278764297,0.0819987507438464
0.228,-0.0826496992515335,0.0818775853695054
0.23,-0.0467323982268759,0.0817569812520746
0.232,0.0390077381723029,0.0816369388532048
0.234,-0.0467669047073521,0.0815174586230685
0.236,-0.132728127434999,0.0813985410003028
0.238,0.000667580188988111,0.0812801864119579
0.24,0.0359666869944511,0.0811623952734468
0.242,-0.0829411325048889,0.0810451679885015
0.244,-0.123692315441268,0.0809285049491314
0.246,-0.247289554444458,0.0808124065355855
0.248,-0.334139868629806,0.080696873116319
0.25,-0.345083404942453,0.0805819050479627
0.252,-0.368471006541033,0.0804675026752968
0.254,-0.399830180353205,0.0803536663312271
0.256,-0.42848141302125,0.0802403963367658
0.258,-0.372800558816455,0.0801276930010149
0.26,-0.392445513597059,0.0800155566211534
0.262,-0.483249314212046,0.0799039874824274
0.264,-0.405478372983596,0.0797929858581439
0.266,-0.509046920152095,0.0796825520096672
0.268,-0.484355837850462,0.0795726861864193
0.27,-0.511846486242568,0.0794633886258825
0.272,-0.511654840297527,0.0793546595536056
0.274,-0.539572477805262,0.0792464991832126
0.276,-0.620561164608421,0.079138907716415
0.278,-0.46490500815139,0.0790318853430263
0.28,-0.423149452516318,0.0789254322409798
0.282,-0.517554606768928,0.078819548576349
0.284,-0.572478115475772,0.0787142345033705
0.286,-0.585493379584678,0.0786094901644701
0.288,-0.484674195127502,0.0785053156902908
0.29,-0.436013587347138,0.0784017111997242
0.292,-0.391552087967293,0.0782986767999439
0.294,-0.447479247032573,0.0781962125864411
0.296,-0.37316322368366,0.0780943186430632
0.298,-0.279865455127234,0.077992995042055
0.3,-0.366592556353494,0.0778922418441006
0.302,-0.344550365606733,0.0777920590983699
0.304,-0.387738005665759,0.0776924468425654
0.306,-0.347667240595341,0.0775934051029722
0.308,-0.313189469619496,0.0774949338945095
0.31,-0.363019689200327,0.0773970332207849
0.312,-0.237861742143371,0.0772997030741497
0.314,-0.33739996292173,0.0772029434357574
0.316,-0.411142173468544,0.0771067542756228
0.318,-0.387514794871678,0.0770111355526842
0.32,-0.445831269781686,0.0769160872148665
0.322,-0.333840716280069,0.0768216091991465
0.324,-0.273200279304541,0.0767277014316197
0.326,-0.315397033521931,0.0766343638275696
0.328,-0.231172240603127,0.076541596291537
0.33,-0.189711913914713,0.0764493987173926
0.332,-0.243702346688573,0.07635777098841
0.334,-0.251021829778132,0.076266712977341
0.336,-0.191149677748448,0.0761762245464912
0.338,-0.275586375841271,0.0760863055477987
0.34,-0.263490550057637,0.0759969558229126
0.342,-0.22918181326855,0.0759081752032733
0.344,-0.153710579415687,0.075819963510195
0.346,-0.0443096779651128,0.0757323205549477
0.348,-0.0174666336506084,0.0756452461388417
0.35,0.089267486812296,0.0755587400533134
0.352,0.180435351920598,0.0754728020800107
0.354,0.145320682001682,0.0753874319908811
0.356,0.0914792034311325,0.07530262954826
0.358,0.138793000742718,0.07521839450496
0.36,0.135830631451067,0.0751347266043614
0.362,0.0793956495199997,0.0750516255805035
0.364,-0.0335323433811536,0.0749690911581766
0.366,0.00410750412425591,0.074887123053015
0.368,-0.0185893310826126,0.0748057209715907
0.37,0.00190366719647118,0.074724884611508
0.372,0.00492710282096218,0.0746446136614985
0.374,-0.0981668190070957,0.0745649078015169
0.376,-0.0602316780613884,0.0744857667028379
0.378,-0.167177807208033,0.0744071900281525
0.38,-0.0753993860368278,0.0743291774316664
0.382,-0.136880213226733,0.0742517285591976
0.384,-0.158211620310963,0.0741748430482751
0.386,-0.0191057564433202,0.0740985205282383
0.388,0.169338307350966,0.0740227606203362
0.39,0.176327960309185,0.0739475629378272
0.392,0.199774518489035,0.0738729270860795
0.394,0.0202141577941671,0.0737988526626717
0.396,0.0872513477719718,0.0737253392574933
0.398,0.155291442149104,0.0736523864528461
0.4,0.195913074143676,0.0735799938235452
0.402,0.309613925022875,0.0735081609370209
0.404,0.282379293190424,0.0734368873534198
0.406,0.244621845832226,0.0733661726257067
0.408,0.309947682351959,0.0732960162997669
0.41,0.355257578536873,0.0732264179145076
0.412,0.387031060671136,0.0731573770019599
0.414,0.410386243338446,0.0730888930873813
0.416,0.311417852538481,0.0730209656893567
0.418,0.28998264883263,0.0729535943199014
0.42,0.409471769638343,0.0728867784845623
0.422,0.436725310859163,0.0728205176825194
0.424,0.395567198676606,0.072754811406688
0.426,0.318796224150389,0.07268965914382
0.428,0.221766585038681,0.0726250603746049
0.43,0.221871557944401,0.0725610145737711
0.432,0.185717024360864,0.0724975212101867
0.434,0.249282366623745,0.0724345797469601
0.436,0.403391690764389,0.0723721896415407
0.438,0.484769922644409,0.072310350345818
0.44,0.567708082471762,0.0722490613062222
0.442,0.637703261791203,0.0721883219638234
0.444,0.611712949446041,0.0721281317544302
0.446,0.645444116461771,0.0720684901086888
0.448,0.559124997338287,0.0720093964521809
0.45,0.492938400605428,0.0719508502055216
0.452,0.464468628712378,0.071892850784457
0.454,0.4191964165122,0.0718353975999605
0.456,0.350913032337825,0.0717784900583297
0.458,0.396789893620666,0.0717221275612822
0.46,0.490029107057274,0.0716663095060508
0.462,0.539197943455095,0.0716110352854783
0.464,0.595056045783937,0.0715563042881123
0.466,0.573005019736831,0.0715021158982979
0.468,0.658504328539083,0.071448469496272
0.47,0.713054462567703,0.0713953644582547
0.472,0.758381611749667,0.0713428001565419
0.474,0.610144646426866,0.0712907759595963
0.476,0.623120290141899,0.0712392912321379
0.478,0.679470142146441,0.0711883453352338
0.48,0.526090930393791,0.071137937626388
0.482,0.477332065686722,0.071088067459629
0.484,0.472597234673693,0.0710387341855984
0.486,0.481652237646429,0.0709899371516378
0.488,0.391169783035599,0.0709416757018747
0.49,0.379866335823327,0.0708939491773087
0.492,0.36807848371977,0.0708467569158958
0.494,0.393719367167656,0.0708000982526329
0.496,0.419081299532922,0.0707539725196409
0.498,0.488949152403518,0.0707083790462467
0.5,0.546225641991185,0.0706633171590659
0.502,0.559749909366306,0.0706187861820824
0.504,0.448907347346401,0.0705747854367295
0.506,0.397576859676833,0.0705313142419681
0.508,0.442748222129155,0.0704883719143657
0.51,0.489439910909502,0.0704459577681738
0.512,0.413663767230472,0.070404071115404
0.514,0.313076157123285,0.0703627112659041
0.516,0.451948158425284,0.0703218775274328
0.518,0.547199328646983,0.0702815692057337
0.52,0.592061000493441,0.070241785604608
0.522,0.61084318395241,0.0702025260259874
0.524,0.646794879124405,0.0701637897700042
0.526,0.592369582642421,0.0701255761350625
0.528,0.514114689093924,0.070087884417907
0.53,0.579422487286929,0.0700507139136914
0.532,0.609902892394617,0.0700140639160466
0.534,0.630285557693406,0.0699779337171461
0.536,0.651796213778007,0.0699423226077723
0.538,0.709414572835203,0.0699072298773809
0.54,0.735917554598483,0.0698726548141647
0.542,0.785143431223405,0.0698385967051158
0.544,0.838276987985946,0.0698050548360879
0.546,0.804602687892576,0.0697720284918564
0.548,0.838206830561067,0.0697395169561787
0.55,0.76481154904505,0.0697075195118525
