t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
2.34,3.01808413852856,1.57917930245527,0.104675007298974,1.55754261165607,0.0652567367054561,0.0502129018841953,0.00223618990253694,0.0479767119816583,0.996237147798227,0.00132083629302564
2.345,3.0210649674086,1.58066124528872,0.104957313701456,1.55661098456565,0.0652981512901639,0.0511205195674014,0.00275547753867196,0.0483650420287295,0.996254672642608,0.00131953235912745
2.35,2.99349153135381,1.57137733486945,0.105237656285783,1.55566042452983,0.0653375724855554,0.0499292769140672,0.00117363536656979,0.0487556415474975,0.996210947127643,0.00132628652535877
2.355,2.98423986175386,1.56864610215891,0.105530023561501,1.55483250113283,0.0653830521688028,0.0500544137364127,0.000904081923172131,0.0491503318132406,0.99620429039792,0.00132819007709135
2.36,2.98085228289914,1.56799530621471,0.105826046789989,1.55404219003112,0.0654297568817182,0.0504678640358193,0.000919856014365735,0.0495480080214535,0.996209443296954,0.00132859776097488
2.365,2.93532627625648,1.55258487142077,0.106123042804007,1.55326239349804,0.0654761389162352,0.0499504919495039,2.16275444547456e-06,0.0499483291950584,0.996130291664717,0.0013393738007885
2.37,2.91780760356633,1.54718913005926,0.106440464452805,1.55268732040012,0.065533328652486,0.0504957840015441,0.000142004721511532,0.0503537792800326,0.996107899720232,0.00134308940908356
2.375,2.90624091209572,1.54391326838035,0.106765432008017,1.5521875144129,0.0655939249195468,0.0510832749941106,0.000320624129550286,0.0507626508645603,0.996097634457057,0.00134538850484684
2.38,2.88901483786953,1.53872237578557,0.107095220025739,1.55173559515689,0.0656563551153012,0.0519652084749926,0.000790622953878298,0.0511745855211143,0.996076161470119,0.00134892709379463
2.385,2.90283018731785,1.54426621400226,0.107432486415029,1.55135736232068,0.0657221210973558,0.0518239373359044,0.000234027835303128,0.0515899095006013,0.996116983234077,0.00134550096698061
2.39,2.90631710503565,1.54623750092018,0.107762779830693,1.55091114370462,0.0657829940348557,0.0521081453918437,0.000101347315422055,0.0520067980764216,0.996136795384208,0.00134436434490592
2.395,2.9216832300315,1.55234222011581,0.108090904869582,1.55044398748324,0.0658417140622093,0.0524425585585539,1.66678553190036e-05,0.0524258907032349,0.996180203976199,0.00134035532220233
2.4,2.93209120588492,1.55671600814209,0.108411267340266,1.54990164272249,0.0658951259423342,0.05306065670784,0.000214163975807394,0.0528464927320326,0.996213322348603,0.00133741972413199
2.405,2.89554244223469,1.54450550969764,0.108726169701851,1.549306657309,0.0659445474303058,0.0533749386860957,0.00010600492250027,0.0532689337635954,0.996152246909822,0.00134594932781824
