t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.414,1.86248985019528,0.364123970479206,0.136765337907626,0.410532054898888,0.0704152352913411,0.097233069086457,0.00787374320297087,0.0893593258834862,0.993188205832713,0.0138810225867164
0.415,1.8442961158489,0.319043936409472,0.136590423073091,0.404688573757497,0.0703739814439991,0.11604147152684,0.0268503594228919,0.0891911121039483,0.993178842502268,0.0137467161798477
0.416,1.85667198421602,0.336501813099813,0.136438468591596,0.399273453636393,0.0703334931117611,0.103500603927379,0.0144397650322803,0.0890608388950991,0.993170688770384,0.0138400899449147
0.417,1.86565529991943,0.346980192198761,0.136275281749473,0.3936006869966,0.0702936069503942,0.0968829509226687,0.0079745589489626,0.0889083919737061,0.993161912071197,0.0139082715927796
0.418,1.88269642254636,0.37375303168593,0.136104776846296,0.387744608165009,0.0702544187357988,0.0894595350744792,0.000719167309575719,0.0887403677649035,0.993152719300739,0.0140365954745308
0.419,1.90453572014241,0.410266361253743,0.135918096461897,0.381521835188508,0.0702159960042372,0.0915802703644937,0.00303950614459428,0.0885407642198994,0.993142627979415,0.0142008422822376
0.42,1.89064044789721,0.372731527789959,0.135710035167435,0.374819114430713,0.0701784758375487,0.088315865431267,1.60563586078121e-05,0.0882998090726592,0.993131348162527,0.014098808056485
0.421,1.87631006857444,0.335002232380945,0.135521001571938,0.368454327460466,0.0701420383183069,0.0922174265530597,0.00412866881232165,0.0880887577407381,0.993121069882891,0.0139933628695844
0.422,1.87528466704328,0.325041743978368,0.13535095219741,0.362434451717179,0.0701065544965734,0.0930731722526253,0.00516514501501567,0.0879080272376096,0.993111799298305,0.0139869910750444
0.423,1.8773933777175,0.321540938491914,0.135184795052823,0.356454925982619,0.070071893021939,0.0922398247731355,0.00450859330009998,0.0877312314730355,0.993102718378134,0.0140039668657389
0.424,1.88246419230398,0.324065959410132,0.135019019508632,0.350444298336645,0.0700380371549397,0.0901289188940727,0.0025767361037513,0.0875521827903214,0.993093636040024,0.0140430396604115
0.425,1.85491844568154,0.260222822409865,0.134850374714875,0.344334907216966,0.0700049971333801,0.113597248952273,0.0262321955929151,0.0873650533593582,0.993084373590994,0.0138388017755894
0.426,1.86471441630388,0.272737463250556,0.134714432462548,0.338867226241561,0.0699728087414698,0.103464335823045,0.0162311694200332,0.0872331664030117,0.993076890376775,0.0139128995532427
0.427,1.84233986647701,0.22050694544974,0.134570063283999,0.333195092596717,0.06994123035128,0.134266214388176,0.0471821822682035,0.0870840321199728,0.993068926731575,0.013747023762126
0.428,1.83768798110223,0.204605599835907,0.134452033911129,0.328041738284815,0.0699103376968748,0.143640834640531,0.0566613974960361,0.0869794371444952,0.99306240332771,0.0137131803018049
0.429,1.86554437944639,0.253152834835013,0.134340798443638,0.32300666005449,0.0698799353102107,0.105046316578111,0.01816111320732,0.086885203370791,0.993056244926447,0.0139218801497039
0.43,1.86938878869264,0.253747534069189,0.134201501748399,0.317365448636575,0.0698499775826651,0.101818194297128,0.0150789633542667,0.0867392309428616,0.993048518556262,0.0139516111783645
0.431,1.87090151320725,0.249635847309915,0.134060289740378,0.311651866877994,0.0698206920733386,0.100931653776892,0.0143442427676253,0.0865874110092668,0.993040669560415,0.0139639577099127
0.432,1.87834556292701,0.257446515297336,0.133919710068056,0.305918191440818,0.0697921047108525,0.0952062672146076,0.00877205971758988,0.0864342074970177,0.993032839269949,0.014020574530637
0.433,1.8836156660578,0.260804392975137,0.133773372096667,0.300029788585041,0.0697642218038817,0.0920190619138612,0.00575088912179649,0.0862681727920647,0.993024670759758,0.0140610148509318
0.434,1.86520453156624,0.216374464381502,0.133623715193854,0.294035166016589,0.0697371002732125,0.108661260616996,0.0225677925872076,0.086093468029788,0.993016298483774,0.0139246940161126
0.435,1.83821794253243,0.155753325066718,0.133496197655908,0.288472514154766,0.0697107788166508,0.151928869206484,0.0659733515316704,0.0859555176748135,0.993009149941652,0.0137241631170955
0.436,1.85608867667952,0.184699122393971,0.133399201331113,0.283529813354337,0.0696850949163751,0.122479984126624,0.0366100597988563,0.0858699243277676,0.993003703245435,0.0138583064251609
0.437,1.88042591892962,0.226413758479595,0.133284904050598,0.278201503849667,0.0696598164113396,0.095812943521743,0.0100610440080195,0.0857518995137235,0.992997274863023,0.0140408777987219
