t,online_mean,online_cov
0,2,0.1
0.001,1.99938689979398,0.10074
0.002,1.98188736722385,0.101475015885517
0.003,1.97423025710046,0.102211849909164
0.004,1.95908001898355,0.102946635444448
0.005,1.94916778226742,0.103682479940268
0.006,1.91333893589805,0.104417338255661
0.007,1.9002010673203,0.105161916153537
0.008,1.89446621702223,0.105907233332444
0.009,1.91128048065965,0.106650258687093
0.01,1.9302905026469,0.10738118021131
0.011,1.90875572436212,0.108098735001093
0.012,1.8867338044709,0.108820340243052
0.013,1.8613357919427,0.109546405806982
0.014,1.84212667274077,0.110278593343039
0.015,1.82627688470998,0.111014476066323
0.016,1.82722946030291,0.111752764282543
0.017,1.79877191132617,0.112486080258047
0.018,1.77784553663504,0.113227484804867
0.019,1.77569631116206,0.113973948516101
0.02,1.76469586822479,0.114717177717655
0.021,1.7877323626313,0.115461215234206
0.022,1.80027552062012,0.116190086584326
0.023,1.80830879144499,0.116908511073882
0.024,1.80755385535082,0.117618434330238
0.025,1.79389548707607,0.118323897888868
0.026,1.79401797367863,0.119030971552106
0.027,1.77940709372952,0.119733191911445
0.028,1.77331225075295,0.120437568197948
0.029,1.74981279085446,0.121140134981764
0.03,1.73964347042197,0.121849272036351
0.031,1.73391371384145,0.122558798981485
0.032,1.73136535880807,0.123266615995412
0.033,1.73529130835373,0.123971166729438
0.034,1.72727403416506,0.124669181602674
0.035,1.70266917964221,0.125366561910965
0.036,1.66726380660768,0.126071574413577
0.037,1.65415280783914,0.126789729614343
0.038,1.6550228363541,0.127510399153657
0.039,1.66188396047935,0.128226569476618
0.04,1.65199681850226,0.128935058464824
0.041,1.65947127999479,0.129644441140102
0.042,1.66981384068053,0.130345716057585
0.043,1.66100905227792,0.131037209690342
0.044,1.65183998596849,0.131728896503264
0.045,1.64980596101256,0.132421031213478
0.046,1.64409995159482,0.133109895878926
0.047,1.64126921651251,0.133797433813768
0.048,1.6275838718837,0.134482126060905
0.049,1.63682048307211,0.135169789288753
0.05,1.64518039735337,0.135848071171628
0.051,1.66718930422355,0.136517298317155
0.052,1.63703159832862,0.137169634844294
0.053,1.61274878284801,0.137833525815147
0.054,1.61957164045421,0.138506118628746
0.055,1.61057845036099,0.139170471220267
0.056,1.61659638735611,0.139835331317844
0.057,1.59650713926868,0.140492304980524
0.058,1.60842945642211,0.141155943299762
0.059,1.63793807999541,0.141808299484034
0.06,1.63422168253063,0.14243883122506
0.061,1.62006626814244,0.143066575756501
0.062,1.63768840425111,0.143697493672872
0.063,1.63470457726055,0.144313229717908
0.064,1.66470580640409,0.144925642999989
0.065,1.67947884882213,0.14551511769408
0.066,1.69915298642681,0.146090443163484
0.067,1.69777084761891,0.146648465068996
0.068,1.69808724405281,0.147201493708978
0.069,1.66133967964715,0.147748485845077
0.07,1.64938126010926,0.1483110982201
0.071,1.63328252277684,0.148875188732471
0.072,1.64393753907661,0.149443291704935
0.073,1.64920303142243,0.149999450675496
0.074,1.66456529288044,0.150546790826935
0.075,1.6927404143783,0.151079014326842
0.076,1.71464339665801,0.151587944023601
0.077,1.69402359211663,0.152077171692702
0.078,1.70210144930198,0.1525725267148
0.079,1.69087424209167,0.153056603470824
0.08,1.69429640340007,0.153541173870803
0.081,1.69909687319523,0.154017262304276
0.082,1.6942686328593,0.154483930108667
0.083,1.67267910894212,0.154947081995979
0.084,1.63122609756,0.155417078374763
0.085,1.63590034136505,0.155906202814894
0.086,1.65405693073724,0.15638626061096
0.087,1.65125730974769,0.156848579999607
0.088,1.66121634812761,0.157306278504866
0.089,1.64056028218351,0.157751226745175
0.09,1.62306689291641,0.158202673011615
0.091,1.62853326579678,0.158658780200868
0.092,1.6085609329027,0.159105060525196
0.093,1.62680668485807,0.159557638993988
0.094,1.62346568234269,0.159992101520113
0.095,1.64841550462533,0.16042224162599
0.096,1.62191899247254,0.160829609084428
0.097,1.60190628101391,0.161247268613701
0.098,1.5847952813877,0.16167127210394
0.099,1.57003578412166,0.162099894505332
0.1,1.57275438021198,0.162531733594738
0.101,1.56186303511154,0.162955494104202
0.102,1.57143107183704,0.163380021269019
0.103,1.57949181781956,0.163791916736474
0.104,1.54385325822664,0.164192062658185
0.105,1.55114274950266,0.164608957455438
0.106,1.58578009656081,0.16501471217666
0.107,1.54074244238498,0.165390762902229
0.108,1.52039377953121,0.165789676575869
0.109,1.5343882311319,0.166195690720333
0.11,1.55032720284189,0.166586012879589
0.111,1.54604323721471,0.166959175451801
0.112,1.51852786021464,0.167328671290513
0.113,1.52181974836032,0.167709977800543
0.114,1.54103039614349,0.168082663779714
0.115,1.52712604066926,0.168435811084234
0.116,1.54553026987735,0.168791739841317
0.117,1.59141299680561,0.169128539062813
0.118,1.56049454254444,0.169426925341184
0.119,1.53152840781356,0.169739197059319
0.12,1.54781940353948,0.170064235204453
0.121,1.53121662833607,0.170371370989015
0.122,1.51830867178872,0.170683017272136
0.123,1.56867211523103,0.170996753065146
0.124,1.5572684204179,0.171268564492688
0.125,1.57179781330055,0.171541205398863
0.126,1.56753869657482,0.171796810891954
0.127,1.55680184710831,0.172048295432723
0.128,1.52631874660189,0.172300130288232
0.129,1.52674553146127,0.172565884445903
0.13,1.52482176970542,0.172824463159426
0.131,1.51372477373647,0.173077478091112
0.132,1.5041214371909,0.173331285211886
0.133,1.52976241362426,0.173584900201631
0.134,1.53949300061446,0.173813634147263
0.135,1.56762217950531,0.17402856126054
0.136,1.54418848210435,0.174216594444045
0.137,1.54698431516996,0.174413750322904
0.138,1.54573522444643,0.17460184642798
0.139,1.55133979744174,0.174783697739997
0.14,1.51826657683001,0.174954476811555
0.141,1.51563193596876,0.175141158509366
0.142,1.49467158146226,0.17532266803114
0.143,1.4893160291194,0.175511846196365
0.144,1.49832788627462,0.175697856140242
0.145,1.52694324265003,0.175870555112118
0.146,1.52833651080879,0.17601588766251
0.147,1.57005985946218,0.176153134018826
0.148,1.59460725152185,0.176253407950742
0.149,1.55161810065238,0.176328918988982
0.15,1.5191462293271,0.176427239879555
0.151,1.50712450158051,0.176541203490959
0.152,1.45807079654527,0.176656582736542
0.153,1.48103037177867,0.176799321774483
0.154,1.45939516879477,0.17691877658834
0.155,1.45722702463757,0.177046576768947
0.156,1.45488649555346,0.177169038993905
0.157,1.48857877450413,0.177286293798872
0.158,1.50168534949955,0.177372474629697
0.159,1.49390650206266,0.177442308944712
0.16,1.45831446142941,0.177510668777733
0.161,1.49985085694337,0.177597222080498
0.162,1.45798861973635,0.177646967503755
0.163,1.4304903718686,0.177719321793951
0.164,1.45030042699755,0.177804326051043
0.165,1.44188764943874,0.177868338126306
0.166,1.5094339092821,0.177931527251439
0.167,1.50995958908131,0.177938875488542
0.168,1.54016018974598,0.177938896669836
0.169,1.50075025213915,0.177910252788129
0.17,1.51822563233331,0.177902554696188
0.171,1.47920536823151,0.177875434244015
0.172,1.51427668494208,0.177869056906684
0.173,1.49540730727943,0.177830624036565
0.174,1.51018927776695,0.177798754577182
0.175,1.48318493559552,0.177749489829196
0.176,1.45905013805284,0.177712582278591
0.177,1.45964538912151,0.177686064682019
0.178,1.4908767161661,0.177652434155868
0.179,1.48285032005403,0.177589709965837
0.18,1.50132562589024,0.177526005690594
0.181,1.48182675344633,0.177442423516043
0.182,1.47323155642916,0.177366021572125
0.183,1.45904320967489,0.177289119648481
0.184,1.46469955404483,0.177215713183988
0.185,1.446862269933,0.177131743734922
0.186,1.42527246556588,0.177053899827786
0.187,1.46501382072884,0.176984866539556
0.188,1.46617361753025,0.176880952794116
0.189,1.46265468857917,0.176769784960056
0.19,1.44743751181284,0.176654710291395
0.191,1.41526950356762,0.17654402488484
0.192,1.39505012989033,0.176449665547871
0.193,1.36186654457906,0.176363291899304
0.194,1.35100931964428,0.17629402229581
0.195,1.38104616809931,0.176226237657362
0.196,1.37078505220085,0.176130934138278
0.197,1.36443928830961,0.176036729464116
0.198,1.35913579660928,0.175940896972548
0.199,1.36561758164803,0.175842732179296
0.2,1.32450958137104,0.175733945918273
0.201,1.33041255378438,0.175647912191916
0.202,1.33447123841747,0.17555174756213
0.203,1.34276689333367,0.175446782091239
0.204,1.33172049823401,0.175330055740374
0.205,1.30743354636437,0.175215202491335
0.206,1.25629895203184,0.175111498941223
0.207,1.22307911630392,0.175037568988065
0.208,1.21917174250278,0.174981061095214
0.209,1.15365138081439,0.174921578880815
0.21,1.18934417409488,0.174901807364366
0.211,1.21040452681107,0.174851183568411
0.212,1.19979093589195,0.174780105761492
0.213,1.18944323534384,0.17471085780051
0.214,1.13353148584299,0.174643282530702
0.215,1.16348885625509,0.174608925285495
0.216,1.15007328983835,0.174547970641376
0.217,1.12255199158261,0.174490918217651
0.218,1.10881412326006,0.174447592818329
0.219,1.10390221262677,0.174408458440327
0.22,1.11924682806971,0.174367391330454
0.221,1.08201972053175,0.174310216228587
0.222,1.09184416397116,0.174273566277252
0.223,1.08529745886856,0.174224754434532
0.224,1.07169768949069,0.1741752557966
0.225,1.09815517898033,0.174130005935344
0.226,1.13786532478468,0.174060976033007
