t,online_mean,online_cov
0,4.1182651270926,0.0415026000117314
0.005,4.11894756531401,0.0414310403967341
0.01,4.11971346510434,0.0413628205753601
0.015,4.12039145283294,0.0412974400740885
0.02,4.12118999483716,0.0412340466069902
0.025,4.12214740275965,0.0411739537933211
0.03,4.12344273930655,0.041117024987758
0.035,4.12478847426593,0.0410642937249467
0.04,4.12600102108497,0.0410139567335736
0.045,4.12716380807269,0.0409654311940495
0.05,4.12836617989244,0.0409192411249931
0.055,4.12935635038572,0.0408756926228314
0.06,4.1302711875947,0.0408332806071787
0.065,4.13104236802238,0.0407930515411683
0.07,4.13181412439773,0.0407542833493133
0.075,4.13265591273092,0.0407179011600946
0.08,4.1334561452579,0.0406840082828546
0.085,4.13448944651263,0.0406519301602178
0.09,4.1355598434129,0.0406233625488163
0.095,4.13667978549547,0.0405967591539577
0.1,4.13759385073302,0.0405725950242981
0.105,4.13829795243654,0.0405492813416146
0.11,4.13887972749398,0.0405271294686334
0.115,4.13934681873243,0.040506453796185
0.12,4.13980405745558,0.0404871371395277
0.125,4.14059817454426,0.0404697542238413
0.13,4.14167580451014,0.0404561194649383
0.135,4.14286155204407,0.0404454433563845
0.14,4.14383132953361,0.0404370116665998
0.145,4.14429848034653,0.0404291872354374
0.15,4.14455637371669,0.0404206817384819
0.155,4.14495204030721,0.0404133813213332
0.16,4.14527245127404,0.0404086800102698
0.165,4.14541602047323,0.0404048998235514
0.17,4.14545600475281,0.040401905311145
0.175,4.14558084345774,0.040400092947454
0.18,4.14585183382107,0.0404004157633794
0.185,4.14629321968154,0.0404029380584005
0.19,4.14668935178717,0.0404078061651407
0.195,4.147304867182,0.040413712197465
0.2,4.14795614355179,0.0404226277810996
0.205,4.14848179230806,0.040432865675022
0.21,4.14908612435556,0.0404439850386203
0.215,4.14991736609919,0.0404572955026882
0.22,4.15045488620991,0.0404732728696326
0.225,4.1510296096617,0.0404886946750918
0.23,4.1517396829142,0.0405064707619533
0.235,4.15248676602182,0.0405262443576612
0.24,4.1530281984705,0.0405475592269288
0.245,4.1531516094443,0.0405690809689625
0.25,4.15306614637988,0.0405898409520817
0.255,4.15304655616309,0.0406112915521057
0.26,4.15301581708357,0.040634589628535
0.265,4.15275181239369,0.0406588488687026
0.27,4.15229527626258,0.0406829450955394
0.275,4.15200731592395,0.0407074290899421
0.28,4.15182518528803,0.0407343720379844
0.285,4.15174162063222,0.0407626518840092
0.29,4.15195931757974,0.04079264658121
0.295,4.15234517194776,0.0408255477379995
0.3,4.15262224373942,0.0408601498853184
0.305,4.15271102478451,0.0408951514565217
0.31,4.15287074310121,0.0409304410049257
0.315,4.153078158107,0.0409676654168893
0.32,4.15313820743455,0.0410060907860018
0.325,4.15309581857538,0.0410447126075999
0.33,4.15298560375906,0.0410841202584833
0.335,4.15293416454326,0.0411242799057362
0.34,4.15305636782901,0.041166013174944
0.345,4.15310126622517,0.0412097892940136
0.35,4.15304942664225,0.041253810927514
0.355,4.15283584115032,0.0412985700765686
0.36,4.15257043957936,0.0413433988746322
0.365,4.15223054523372,0.0413892266557819
0.37,4.1517319301707,0.041435515100453
0.375,4.15117864210969,0.0414818507857966
0.38,4.15050845852447,0.0415290497532364
0.385,4.14988188274181,0.0415763258474888
0.39,4.14941971338753,0.0416250734757695
0.395,4.14912096633847,0.0416755958880852
0.4,4.14888761301837,0.04172780989601
0.405,4.148741416826,0.041781105131642
0.41,4.14846904439374,0.0418358905189129
0.415,4.14816635868416,0.0418905246543105
0.42,4.14763415735814,0.0419462781792343
0.425,4.14691868630132,0.0420012036041557
0.43,4.14594441509066,0.0420563113250168
0.435,4.14483600165859,0.0421105559926901
0.44,4.14354449745205,0.0421651845897067
0.445,4.1420864971482,0.0422192432412916
0.45,4.1407633123036,0.0422731831305923
0.455,4.13955540009814,0.0423290605680686
0.46,4.13838582251879,0.0423858568804234
0.465,4.13697760402231,0.0424434626828467
0.47,4.13561689680289,0.0424998056963279
0.475,4.13435830804043,0.0425579214560485
0.48,4.13304363651895,0.0426168945186392
0.485,4.13192094246921,0.0426759282722697
0.49,4.13106466853517,0.0427372998759692
0.495,4.13000319588905,0.0428006277979735
0.5,4.1289971192379,0.0428625209321781
0.505,4.12791091952983,0.0429264136106698
0.51,4.1268748296865,0.0429897364126596
0.515,4.12579432489731,0.0430546212841924
0.52,4.12473806112756,0.0431193809737809
0.525,4.12365057420397,0.0431852937121493
0.53,4.12244058261915,0.0432513462937753
0.535,4.12126389990701,0.0433172406621093
0.54,4.1202844902414,0.0433843255330778
0.545,4.11940555695105,0.0434533267012572
0.55,4.1184824246148,0.0435231927714826
0.555,4.11743193434011,0.0435932620657838
0.56,4.11629854404028,0.0436631325514496
0.565,4.11519125265982,0.0437332954455477
0.57,4.11410290271092,0.043804392946819
0.575,4.11300751492601,0.0438760741790182
0.58,4.11198554478087,0.0439482886783558
0.585,4.11076770858701,0.0440217285093562
0.59,4.10917229140642,0.0440938402152428
0.595,4.10756310405533,0.0441641623191322
0.6,4.10594884764634,0.0442359119166805
0.605,4.10441957937034,0.0443075871788295
0.61,4.10311859651594,0.0443807094288612
0.615,4.10195433148203,0.0444558162890811
0.62,4.10078636658193,0.0445319248332619
0.625,4.09953865621635,0.0446083389363642
0.63,4.09827289738904,0.0446847238273928
0.635,4.09712801516623,0.0447617476129433
0.64,4.09594192563069,0.044840304986868
0.645,4.09484599368597,0.0449185756577333
0.65,4.09381703571079,0.0449985910410702
0.655,4.092908766584,0.0450791860961557
0.66,4.09214267002532,0.0451614287877223
0.665,4.09135659051364,0.0452450338925169
0.67,4.09061486010784,0.0453287611548621
0.675,4.0899686378122,0.0454137668391973
0.68,4.08934616311812,0.0454999646896193
0.685,4.08873833128646,0.045586795011342
0.69,4.08817163607358,0.0456744536258185
0.695,4.08759663642198,0.0457630885848348
0.7,4.08687199050416,0.0458522011904888
0.705,4.08594587517202,0.0459407522121726
0.71,4.08497659599908,0.046028697801657
0.715,4.08405853650826,0.046117433981732
0.72,4.08310061280084,0.0462071253572163
0.725,4.08205887926616,0.0462968596008336
0.73,4.08099480681604,0.0463866611761601
0.735,4.07974646534571,0.0464770634498761
0.74,4.07819829703362,0.046566239985701
0.745,4.07654705326664,0.0466539050527199
0.75,4.07491737912148,0.0467420061422308
0.755,4.07358927896092,0.0468307043120708
0.76,4.07239155663242,0.0469227308766643
0.765,4.07110710489075,0.0470150333362215
0.77,4.06968222031365,0.0471071285369578
0.775,4.06826463203411,0.0471986928084792
0.78,4.06695167116295,0.0472913232306181
0.785,4.06549707474674,0.0473851496351405
0.79,4.06388715165468,0.0474776620550921
0.795,4.06228200921648,0.0475699879758054
