index,t,objective,peak
416,2.075,1.36732178484479,0.194610209837522
417,2.08,1.36248745918766,0.195849329795977
418,2.085,1.36384218498538,0.197096355865044
419,2.09,1.35899381942143,0.198351498628214
420,2.095,1.36017685542937,0.199614731364947
421,2.1,1.35583325980405,0.200886232102735
422,2.105,1.3576579018273,0.202165915280134
423,2.11,1.353820207561,0.20345367606651
424,2.115,1.35607809368449,0.204749463596445
425,2.12,1.35222714187472,0.206053144812002
426,2.125,1.3541909626025,0.207364758902978
427,2.13,1.35030066007433,0.208684481891958
428,2.135,1.35241332963053,0.210012366221281
429,2.14,1.34869353017345,0.211348418002054
430,2.145,1.35075477830219,0.212692587250553
431,2.15,1.34708280477455,0.214044983849873
432,2.155,1.34925058693437,0.215405591746326
433,2.16,1.34625705156564,0.216774587277105
434,2.165,1.34848828715552,0.218151549571496
435,2.17,1.34582026801788,0.21953670142067
436,2.175,1.34832391829315,0.220929864307994
437,2.18,1.34593833078784,0.222331040061359
438,2.185,1.34834441486252,0.223739976361406
439,2.19,1.34592122683247,0.225156836168654
440,2.195,1.34857123786546,0.226581781639201
441,2.2,1.34603947672952,0.228014544106497
442,2.205,1.34833196700208,0.229455205179429
443,2.21,1.34570782843248,0.230904084846503
444,2.215,1.34817170624444,0.232361274808149
445,2.22,1.34592345968971,0.233826784206489
446,2.225,1.34869564864603,0.235300414148595
447,2.23,1.34667983518626,0.236782030837169
448,2.235,1.3495004187962,0.238271415435413
449,2.24,1.34741832609679,0.239768492714027
450,2.245,1.35031866057312,0.241273517150127
451,2.25,1.348256017576,0.242786324967542
452,2.255,1.35112735311378,0.244306939745622
453,2.26,1.34906352331431,0.245835431289983
454,2.265,1.35194833047018,0.247371862986573
455,2.27,1.34976807112462,0.248916133087067
456,2.275,1.35246414653354,0.25046840609322
457,2.28,1.35012277197952,0.252028869795985
458,2.285,1.35284985203517,0.253597762762879
459,2.29,1.35063295508983,0.255175110981978
460,2.295,1.35338897795247,0.256760760136279
461,2.3,1.35129299022931,0.258354857573208
462,2.305,1.35403704295764,0.259957155936276
463,2.31,1.35209074982936,0.261567883899426
464,2.315,1.35504151701464,0.26318694188037
465,2.32,1.35321298873945,0.264814038425959
466,2.325,1.35618435722209,0.266448886577567
467,2.33,1.35434808167147,0.268091419051123
468,2.335,1.35732927429207,0.269741767372355
469,2.34,1.3555034900584,0.271399904253334
470,2.345,1.35844687583206,0.273065598455208
471,2.35,1.35660832908047,0.27473914032892
472,2.355,1.35957739430988,0.276420679260356
473,2.36,1.35775049062875,0.278110028075863
474,2.365,1.36071721923774,0.279807154036494
475,2.37,1.3588979933388,0.281512201658821
476,2.375,1.36185258775425,0.283224825364717
477,2.38,1.36001902439657,0.284944929645009
478,2.385,1.3629547722062,0.286672494278779
479,2.39,1.3611330186964,0.288407342688511
480,2.395,1.36407209573788,0.290149643894285
481,2.4,1.36225475955125,0.291899426791269
482,2.405,1.36518570878534,0.293656857352988
483,2.41,1.36336082200277,0.295422198916514
484,2.415,1.36628716751747,0.297195106459281
485,2.42,1.3644577266853,0.298975686934601
486,2.425,1.36736310319395,0.300763986382378
487,2.43,1.36550950897052,0.302559956573594
