t,online_mean,online_cov
0,4.07473791194269,0.0845182067758395
0.005,4.06489785688064,0.0844061716153926
0.01,4.055170471953,0.0842986049814907
0.015,4.04529616368006,0.0841846188279511
0.02,4.03566726220715,0.0840783759985601
0.025,4.02631252123943,0.0839819785836584
0.03,4.01695908133652,0.0838848210777343
0.035,4.00770774314245,0.0837923806176126
0.04,3.99815101442638,0.0836874524078067
0.045,3.98883256043188,0.0835909654026527
0.05,3.97954817357085,0.0834948778499537
0.055,3.97042237899972,0.0834039843297326
0.06,3.96140370525811,0.0833164598970492
0.065,3.95244277273394,0.0832314232660957
0.07,3.94331403300317,0.0831397714047021
0.075,3.93423496399514,0.0830479936416049
0.08,3.92560406401802,0.0829717984860073
0.085,3.91712481432005,0.0829027824094237
0.09,3.90818814790133,0.0828166851419984
0.095,3.89913718034615,0.0827252479866982
0.1,3.89027650474722,0.0826403656481124
0.105,3.88148231144791,0.0825575420983796
0.11,3.87269417541905,0.0824753611252118
0.115,3.86371142292205,0.0823859127100297
0.12,3.85463016204432,0.0822923766129817
0.125,3.84557445927711,0.0821991610903245
0.13,3.83658915964556,0.0821087960947765
0.135,3.82744001926902,0.0820134097495449
0.14,3.81790866011969,0.0819039945871103
0.145,3.8082290333183,0.0817879970245032
0.15,3.79877219508987,0.0816794262557245
0.155,3.78950764435635,0.0815771799204268
0.16,3.78042451954349,0.081480757713694
0.165,3.77152386079696,0.0813909095693114
0.17,3.76262187159051,0.0813010176858026
0.175,3.75361877820465,0.0812079031854926
0.18,3.74440917681495,0.08110601351494
0.185,3.73533973536265,0.0810097809780288
0.19,3.72616611295212,0.0809075153866518
0.195,3.71747249886542,0.0808215414444835
0.2,3.7091568256887,0.080749860014106
0.205,3.70082646300449,0.0806762268579401
0.21,3.69274009072415,0.0806109895352503
0.215,3.68478682076559,0.0805506642302219
0.22,3.67680398775014,0.0804886287935243
0.225,3.66883792797317,0.0804275529651434
0.23,3.6607209439469,0.0803602181703949
0.235,3.65260663347612,0.0802924956273072
0.24,3.64452156593998,0.0802253295863727
0.245,3.63649893093698,0.0801594571965991
0.25,3.62863148929082,0.0800994694053032
0.255,3.62071877508901,0.0800372251028567
0.26,3.61284570877616,0.0799753054522152
0.265,3.60513863749665,0.0799198044338238
0.27,3.59740029888129,0.0798613259251739
0.275,3.58997609549712,0.0798132600788194
0.28,3.58284457827159,0.0797768484711166
0.285,3.57558949699726,0.0797359008400335
0.29,3.56819340194645,0.0796880313941177
0.295,3.56097020702228,0.0796465602378839
0.3,3.55373234385127,0.0796048442041269
0.305,3.54636430458237,0.0795566066482614
0.31,3.53917359826393,0.0795148540728687
0.315,3.53203358684388,0.079473760373294
0.32,3.52507852091834,0.0794392834073211
0.325,3.51820912462759,0.0794068950717349
0.33,3.51148992322626,0.0793807256320326
0.335,3.50465498307848,0.0793493318033408
0.34,3.497838493763,0.0793179360971438
0.345,3.49105323730993,0.0792881399265827
0.35,3.48412384995735,0.0792518994762206
0.355,3.47725897035007,0.079216175861899
0.36,3.47068339932761,0.0791922376281214
0.365,3.4640288961103,0.0791640511552908
0.37,3.45744188370421,0.0791393658317054
0.375,3.45066547380094,0.0791052926283027
0.38,3.44406568989472,0.0790793016671189
0.385,3.43722618902707,0.079043096422571
0.39,3.43038657446631,0.0790057878283362
0.395,3.42367576941674,0.0789728090899053
0.4,3.41704722692274,0.0789429559384292
0.405,3.41042430113109,0.0789111077301661
0.41,3.40412778207449,0.0788915832581777
0.415,3.39799537374307,0.07887619353266
0.42,3.39222512441301,0.078875597810195
0.425,3.38641739694113,0.0788728264463458
0.43,3.38061998521076,0.0788700468683524
0.435,3.37479986777534,0.078866167066962
0.44,3.36887544612536,0.0788591909349903
0.445,3.36267435605612,0.0788393185202009
0.45,3.35657052891186,0.078824210520025
0.455,3.35028693825915,0.0788004231266364
0.46,3.34406568487772,0.0787805951060611
0.465,3.33754385438664,0.0787475639742331
0.47,3.33109401429535,0.078714669984269
0.475,3.32501517141396,0.0786986103655487
0.48,3.31866395588978,0.0786700406595005
0.485,3.31237612666401,0.0786445260096545
0.49,3.30592772784114,0.0786126277217161
0.495,3.29932390430719,0.0785741953786943
0.5,3.29267593535144,0.0785319810112986
0.505,3.28627717390792,0.0785000238237198
0.51,3.27989871177514,0.0784662571346396
0.515,3.27391811324903,0.0784476331466083
0.52,3.26814037682784,0.0784371904676962
0.525,3.26233999882858,0.0784262383532982
0.53,3.25638932491113,0.0784083530346252
0.535,3.25044629068098,0.0783898348135294
0.54,3.24456821478279,0.0783740756402687
0.545,3.23861476020672,0.0783548120819694
0.55,3.23265819398884,0.0783335424109153
0.555,3.22693595343907,0.0783212297210125
0.56,3.22125007128222,0.0783128609265851
0.565,3.21508896386882,0.0782851425297759
0.57,3.20863308173486,0.0782448207440709
0.575,3.2020832592319,0.078200155952833
0.58,3.19553320515746,0.0781543033512862
0.585,3.18912903382642,0.0781134557625391
0.59,3.18286300207588,0.0780781424485408
0.595,3.17657164049209,0.0780424064002146
0.6,3.17006470791262,0.0779986801170016
0.605,3.16333676356081,0.077942262378757
0.61,3.15706765470572,0.0779048143849409
0.615,3.15079849410876,0.0778696245802231
0.62,3.14412551303484,0.0778157848405498
0.625,3.1375417573214,0.0777660118618364
0.63,3.1308863346956,0.0777117489343542
0.635,3.12435115105772,0.0776640630040469
0.64,3.11754026859954,0.0776039098051558
0.645,3.11073736013885,0.0775439725646858
0.65,3.10391860957874,0.0774820752922872
0.655,3.09723274447528,0.0774262959180194
0.66,3.09043001104335,0.0773652066852434
0.665,3.08361742886986,0.0773027389383085
0.67,3.07688648864588,0.0772441210852819
0.675,3.07002851451595,0.0771806298988464
0.68,3.06300936771537,0.0771096088643343
0.685,3.05600860740762,0.0770394404732336
0.69,3.04893943895342,0.07696630780549
0.695,3.04177957978243,0.0768904918043992
0.7,3.0343743468434,0.0768031553518679
0.705,3.02705988102307,0.0767195714720278
0.71,3.01973666384387,0.0766350980962531
0.715,3.01247715696439,0.0765520640554498
0.72,3.00541861525496,0.0764763644227203
0.725,2.99853079209923,0.0764083653472282
0.73,2.99158088445299,0.0763362665314853
0.735,2.98478746366113,0.0762711182946137
0.74,2.97792816912666,0.076202883407907
0.745,2.97106808643059,0.0761332625362287
0.75,2.96436862750868,0.0760703562185511
0.755,2.95767143676604,0.0760073804729351
0.76,2.95095036539786,0.0759428763138153
0.765,2.94423511603242,0.0758788776356469
0.77,2.93744041523259,0.0758105867623088
0.775,2.93073461085623,0.0757448389135897
0.78,2.92417472257467,0.0756859748744746
0.785,2.91751268052397,0.0756218919008828
0.79,2.91092108357975,0.0755594569776162
0.795,2.90450329779617,0.075504320162726
0.8,2.89808835080528,0.075449603711623
0.805,2.89155090798907,0.0753902136965628
0.81,2.88483944872641,0.0753226058919301
0.815,2.87814147488437,0.0752549864640785
0.82,2.87149616321576,0.0751889466269256
0.825,2.86494852182167,0.0751255608956672
0.83,2.85862360977569,0.0750709853569449
0.835,2.85237727068325,0.0750216516311044
0.84,2.8458497919728,0.0749589248243337
0.845,2.83935976365992,0.0748973038611425
0.85,2.83292999048889,0.0748369009926257
0.855,2.82667195063177,0.0747836089891573
0.86,2.82044901938625,0.0747320036527787
0.865,2.8141693053681,0.0746771186267517
0.87,2.80793595804451,0.0746237813174685
0.875,2.8017210766855,0.074571314897507
0.88,2.79550857136187,0.0745159659320168
0.885,2.78970842696913,0.0744765890358318
0.89,2.784203998685,0.0744523206281837
0.895,2.77847940008475,0.0744167038148249
0.9,2.77284063919748,0.0743842461612127
0.905,2.76722120298104,0.0743537221263302
0.91,2.76138279995148,0.0743140872365831
0.915,2.75536425520881,0.0742647072359202
0.92,2.74949666605858,0.0742206234834552
0.925,2.74379384291997,0.0741840917919962
0.93,2.73807121837627,0.0741454723046741
0.935,2.7324733359331,0.0741107673094982
0.94,2.72708374311039,0.0740844845342466
0.945,2.72180123560154,0.0740631543029317
0.95,2.71647217281769,0.0740393899952054
0.955,2.71107601436071,0.0740137612545
0.96,2.70549116140801,0.0739775047479713
0.965,2.70003434712871,0.0739477902205157
0.97,2.69447517662062,0.0739123932629172
0.975,2.68894410718247,0.0738787041508367
0.98,2.68328808060508,0.0738399612175592
0.985,2.67748147514018,0.0737931451372809
0.99,2.67172907606566,0.0737488763077998
0.995,2.66590630755105,0.0737020253712943
1,2.65992557625224,0.0736479947460637
1.005,2.65384721495825,0.073589382572138
1.01,2.64778425379474,0.0735279729693816
1.015,2.64215236435155,0.0734852508108069
1.02,2.6366496322351,0.073449934965888
1.025,2.6309532377299,0.0734049040905802
1.03,2.62525985445748,0.0733593191300662
1.035,2.61961961792993,0.0733150575627391
1.04,2.61405027630204,0.0732751304546861
1.045,2.60831846450807,0.0732272430481545
1.05,2.60255766968647,0.0731773127054725
1.055,2.59683136545402,0.0731284938958376
1.06,2.59110094389018,0.0730802243619239
1.065,2.58529213257927,0.073025090092529
1.07,2.57978337353896,0.0729851032856999
1.075,2.57419581691088,0.0729386368551786
1.08,2.56886267806591,0.0729043442361012
1.085,2.56347107148728,0.0728683170751647
1.09,2.55793921196474,0.0728233038155945
1.095,2.55256844666161,0.0727873381919576
1.1,2.54703752491351,0.0727421419905852
1.105,2.54156669950037,0.0727017943157978
1.11,2.53582621804227,0.0726482760328512
1.115,2.53006474539635,0.0725917482688322
1.12,2.52449073442145,0.0725439982845141
1.125,2.5188977896291,0.0724958112591027
1.13,2.51321056423606,0.0724423410120704
1.135,2.50756103045606,0.0723899787636476
1.14,2.50199392002559,0.072339275072978
1.145,2.49664441330669,0.072299318370292
1.15,2.49124935412301,0.0722566313815367
1.155,2.48587382998118,0.0722138209739422
1.16,2.48055054158281,0.0721742794726486
1.165,2.47506950379235,0.0721284874586469
1.17,2.4693395801727,0.0720713812433787
1.175,2.46344417233126,0.0720059535763189
1.18,2.45747308971667,0.071938997624852
1.185,2.45121431598391,0.0718574995130234
1.19,2.44496705168704,0.0717760672947196
1.195,2.43874239438804,0.0716956871834615
1.2,2.43248736085439,0.0716137855480595
1.205,2.42617524458239,0.0715302325037635
1.21,2.41972911513072,0.0714382601133832
1.215,2.41345760687777,0.0713554082356015
1.22,2.40708752700867,0.0712674858090392
1.225,2.40074322696422,0.0711791214924342
1.23,2.39458376578672,0.0710989635473084
1.235,2.38852441993387,0.0710220013393026
1.24,2.38260522754446,0.0709529588443581
1.245,2.37654866236449,0.0708765601826002
1.25,2.37049549292306,0.0708009273143652
1.255,2.36436100640872,0.0707200487588533
1.26,2.35829533865264,0.0706439371468163
1.265,2.35203762474542,0.0705584976329038
1.27,2.34572800935812,0.0704698229429688
1.275,2.33944429504699,0.0703831803610826
1.28,2.33308133833325,0.0702906830918621
1.285,2.32689444880724,0.0702073860536978
1.29,2.32062422210988,0.0701197999710907
1.295,2.31429909686957,0.0700312120773417
1.3,2.30774842271634,0.0699313364429514
1.305,2.30118535067714,0.0698302234139649
1.31,2.29468988219156,0.0697313462322731
1.315,2.28828302165123,0.0696374380632423
1.32,2.28177097806412,0.069538908609992
1.325,2.27514968978216,0.0694354410591939
1.33,2.26845639272999,0.0693278451577701
1.335,2.26179025056384,0.0692222278744058
1.34,2.25506450888207,0.0691118625692705
1.345,2.24852859258971,0.0690105989830294
1.35,2.24201973719711,0.0689098521185485
1.355,2.23558542663199,0.0688124092775665
1.36,2.22917854848099,0.0687158983841875
1.365,2.22279446070937,0.0686203663096907
1.37,2.21637460984799,0.0685242648022152
1.375,2.20982608810692,0.0684200368611617
1.38,2.20341779150298,0.0683235074657496
1.385,2.19690114290684,0.0682219713617828
1.39,2.19034407969054,0.0681165745027728
1.395,2.18398170273594,0.068019901434204
1.4,2.1777222057676,0.0679275169700515
1.405,2.17150362765477,0.0678384248963914
1.41,2.16513855044407,0.0677413716926829
1.415,2.15881000517117,0.0676453807929428
1.42,2.15251472973889,0.0675520729584149
1.425,2.14612010678179,0.0674520519290825
1.43,2.13987836812526,0.0673592406141059
1.435,2.13367503016845,0.0672677989391893
1.44,2.12751081750296,0.0671777941351391
1.445,2.12137183711793,0.0670890340926603
1.45,2.11524565735909,0.0669988453648
1.455,2.10933155752355,0.0669175480920213
1.46,2.10361930008004,0.066844473851153
1.465,2.09811739553157,0.066780264390717
1.47,2.09273375114961,0.0667239026647171
1.475,2.08715271509283,0.0666576445687537
1.48,2.08150611646675,0.0665864933451639
1.485,2.07598048017284,0.0665200116408265
1.49,2.07058474985751,0.0664592896310646
1.495,2.06528366240708,0.0664013780016457
1.5,2.06017676741034,0.0663512471463836
1.505,2.05525343190284,0.0663102013023867
1.51,2.05037518206855,0.0662699219046674
1.515,2.04558544912556,0.0662342718359193
1.52,2.04075806445736,0.0661966484151805
1.525,2.03587905436675,0.0661559792778576
1.53,2.03103396585058,0.0661136409380418
1.535,2.02645099237618,0.0660838664953521
1.54,2.02195389323183,0.0660586324872777
1.545,2.01743864656492,0.0660313440410683
1.55,2.0129861538501,0.0660055712746826
1.555,2.00862416195295,0.0659850630929488
1.56,2.00420705094396,0.0659606796210065
1.565,1.99985806300847,0.0659366753037773
1.57,1.99572161218772,0.0659237987701352
1.575,1.99162524934941,0.0659109916707337
1.58,1.98768619415519,0.0659039224809477
1.585,1.98393973659222,0.0659062793415233
1.59,1.98027976849026,0.0659114680845778
1.595,1.97671620228935,0.0659216743303697
1.6,1.97312261356706,0.0659307440896719
1.605,1.96948696149534,0.0659343599308658
1.61,1.96600344684574,0.0659462589553409
1.615,1.9625218760831,0.0659569728932369
1.62,1.95909947128465,0.0659693617246133
1.625,1.95573961009135,0.0659852139779667
1.63,1.95236618593867,0.0659986228287534
1.635,1.94904333655342,0.0660149155737927
1.64,1.94571049587748,0.0660283673845822
1.645,1.94250012831847,0.0660469073884816
1.65,1.93939716432794,0.0660701420379341
1.655,1.93637021911396,0.0660962928396113
1.66,1.93341678936974,0.0661250632480098
1.665,1.93054145666724,0.0661569941569217
1.67,1.92765523130065,0.0661911578842086
1.675,1.92451339852137,0.0662118803969996
1.68,1.9212438093461,0.0662219001908679
1.685,1.91807459099896,0.0662395997897945
1.69,1.9147648284913,0.0662481675966294
1.695,1.91144284962473,0.0662558881772367
1.7,1.90810965372225,0.0662609140383516
1.705,1.90486246962325,0.0662702136450558
1.71,1.90167324943443,0.066279726368362
1.715,1.89865297348889,0.0662980389138437
1.72,1.89573096612021,0.0663184192487303
1.725,1.89299759950199,0.0663495774928376
1.73,1.89028743046345,0.0663803788307511
1.735,1.88767914211046,0.0664141608785671
1.74,1.88523796432236,0.0664562402403751
1.745,1.88288844375188,0.06650234370451
1.75,1.8805888774731,0.0665510583919321
1.755,1.87829350750579,0.0665983545550536
1.76,1.87599797677632,0.0666480002226727
1.765,1.87351135238111,0.0666865868854818
1.77,1.87088763569837,0.0667181151698549
1.775,1.86816385842174,0.066740881425848
1.78,1.86551255948133,0.0667687826008379
1.785,1.86275937352442,0.0667916121607693
1.79,1.85986630819921,0.0668065561988908
1.795,1.85692563301682,0.0668150470273228
1.8,1.85412564852185,0.0668325005951271
1.805,1.85128390541235,0.0668464923805028
1.81,1.84842023485019,0.0668602017007666
1.815,1.84544014336353,0.0668670265380522
1.82,1.84241552532927,0.066869038181373
1.825,1.83948571414217,0.0668750134726735
1.83,1.83663529372453,0.0668850543929879
1.835,1.83377785325269,0.066895439876524
1.84,1.83084457329536,0.0669000673996828
1.845,1.82791805638785,0.0669047961695658
1.85,1.8249495742037,0.0669076646091732
1.855,1.82192138855214,0.0669046979300049
1.86,1.81893526446489,0.0669057621223441
1.865,1.81584211592792,0.0668991992870302
1.87,1.81270193504822,0.0668923446448628
1.875,1.80940152003243,0.0668731097369747
1.88,1.80617877055839,0.066858539360932
1.885,1.80293434084288,0.0668420645291505
1.89,1.79965014187854,0.0668245785047899
1.895,1.79622627876614,0.0667988680318293
1.9,1.79270890196926,0.0667678802642071
1.905,1.7891328477949,0.066731758012972
1.91,1.78563617307577,0.0666980847890633
1.915,1.78223553999332,0.0666710480315066
1.92,1.77876456989032,0.0666393483445119
1.925,1.77527043948968,0.0666055101778171
1.93,1.77180264128643,0.0665713360081492
1.935,1.76839446926076,0.0665416804063353
1.94,1.7649261156972,0.0665067756087518
1.945,1.76146795852259,0.0664740760200924
1.95,1.75789282457163,0.066433158920364
1.955,1.75432341513859,0.0663920748127179
1.96,1.75072597511229,0.0663502632702251
1.965,1.74703379984581,0.066301995063728
1.97,1.74332800121378,0.0662525287613273
1.975,1.73965006157657,0.0662016929411451
1.98,1.7361215344042,0.0661597099211689
1.985,1.73259613465314,0.0661175766332896
1.99,1.72900936409551,0.0660740323510579
1.995,1.7252762937544,0.0660188335734261
2,1.72162470877833,0.0659689873457713
2.005,1.71791428050862,0.0659160976046499
2.01,1.71413546706932,0.0658579778912245
2.015,1.71038431646748,0.0658003302826592
2.02,1.70668928858122,0.0657448721198695
2.025,1.70308942650358,0.0656919564309803
2.03,1.69966829685022,0.0656492223384902
2.035,1.69623978713529,0.0656086487327442
2.04,1.69265759280264,0.0655563036098328
2.045,1.68914281464785,0.0655071591975367
2.05,1.68567124900189,0.0654595064890932
2.055,1.68227054537686,0.0654137903061913
2.06,1.67898683315245,0.0653746635229022
2.065,1.67574718693524,0.065336516242172
2.07,1.67257139628642,0.0653020824241495
2.075,1.66938178579984,0.06526658746681
2.08,1.66613790598453,0.0652287383038077
2.085,1.66281407207034,0.0651838942300095
2.09,1.65952289477967,0.0651418311475434
2.095,1.65620400123351,0.0650949764677469
2.1,1.65303796819369,0.0650552074805438
2.105,1.650020014287,0.065022864304218
2.11,1.64712701121838,0.0649958002029376
2.115,1.64435010331696,0.0649759589110903
2.12,1.64154914327033,0.0649552864575143
2.125,1.63868135954207,0.0649290891688772
