index,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric
11041,1.14188299693389,0.111875132370019,1.84136495858372,0.0684956041765546,2.23813352654403
11081,1.23314918438403,0.108387685499434,1.87397004564856,0.0659775035059087,1.94692279877416
11121,1.27029925350621,0.105384396073802,1.90370442774512,0.0636197401459021,1.95770914428559
11161,1.17159849557299,0.102449468996581,1.93742334329095,0.0615590797170258,2.91744915276632
11201,1.27293686447168,0.0980171559929182,2.00964630593165,0.0606087426218154,2.81812688696543
11241,1.45891318016051,0.0952309909371872,2.05861380414514,0.0602821923840567,1.93339471649409
11281,1.68444396439,0.0943305589233183,2.06486684164057,0.0599159789815715,0.811614180990796
11321,1.67669100614611,0.0942990473589034,2.04218077579708,0.0592436951400235,0.754825877222545
11361,1.7873663561277,0.0939603120384687,2.01842643608356,0.0585726140546116,0.332093392024845
11401,1.88103549816581,0.0947576579833967,1.95408968993091,0.05715104848,0.082537600219623
11441,1.77534184368516,0.0952838620025367,1.88139774110964,0.0550024265787405,0.122388484469642
11481,1.65882893684598,0.0948630283906719,1.8193791025317,0.052492009832837,0.208420099717812
11521,1.61850386084398,0.0930891659069645,1.7786867524246,0.0498982004664834,0.21761647049281
11561,1.59292955142835,0.0906954869970646,1.74495745787793,0.0472473562328653,0.213945976811707
11601,1.49240228273761,0.0877038524041701,1.71862316336694,0.0445938376923304,0.384168640164025
11641,1.5777983420807,0.0839390182458007,1.70765570586479,0.0421911855559425,0.195707613989203
11681,1.56889713152607,0.080552574417478,1.68376937897401,0.0399008215041618,0.180832976952369
11721,1.71479618764836,0.0770963364097549,1.65677807021889,0.0378915744612722,0.122735716339099
11761,1.91210639377223,0.0748062008993247,1.57914834126809,0.0356912115591691,0.849544459966601
11801,1.69305404478326,0.072149404677011,1.48215592864883,0.0331570169712985,0.426758084749156
11841,1.48759086399513,0.0677012029608825,1.42244666881555,0.0308481175611387,0.152181467064307
11881,1.57530123897428,0.0622174159067369,1.40272801341379,0.0294350597929745,0.350108503554114
11921,1.39658195661421,0.0569245681454936,1.38741242270699,0.0295277093394082,0.0882956960189156
11961,1.47629147372504,0.0512841470432619,1.42676522231834,0.033473669506013,0.0635805140159652
12001,1.46030098523826,0.0465741046219245,1.46030098523826,0.0465741046219245,0
