t,x,L_x,f_x,L_y,f_y
3.78,1.96694919826597,-0.786779679306389,2.16364411809257,-0.203305080173403,0
3.785,1.99922214150936,-0.799688856603744,2.1991443556603,-0.200077785849064,0
3.79,1.97233451944068,-0.788933807776272,2.16956797138475,-0.202766548055932,0
3.795,1.99721911712596,-0.798887646850385,2.19694102883856,-0.200278088287404,0
3.8,1.97623296416298,-0.790493185665191,2.17385626057928,-0.202376703583702,0
3.805,1.98430155545858,-0.793720622183434,2.18273171100444,-0.201569844454142,0
3.81,2.02451145784956,-0.809804583139822,2.22696260363451,-0.197548854215044,0
3.815,2.018152614224,-0.807261045689598,2.2199678756464,-0.1981847385776,0
3.82,2.03608458134488,-0.814433832537952,2.23969303947937,-0.196391541865512,0
3.825,2.07148897159584,-0.828595588638334,2.27863786875542,-0.192851102840416,0
3.83,2.09097507328394,-0.836390029313575,2.30007258061233,-0.190902492671606,0
3.835,2.09965717361453,-0.839862869445812,2.30962289097598,-0.190034282638547,0
3.84,2.10713648231826,-0.842854592927303,2.31785013055008,-0.189286351768174,0
3.845,2.13526575549418,-0.854106302197672,2.3487923310436,-0.186473424450582,0
3.85,2.12032241601018,-0.848128966404072,2.3323546576112,-0.187967758398982,0
3.855,2.10005409511739,-0.840021638046955,2.31005950462913,-0.189994590488261,0
3.86,2.10889387965451,-0.843557551861804,2.31978326761996,-0.189110612034549,0
3.865,2.10050252450993,-0.84020100980397,2.31055277696092,-0.189949747549007,0
3.87,2.10719317300791,-0.842877269203164,2.3179124903087,-0.189280682699209,0
3.875,2.13521138412754,-0.854084553651018,2.3487325225403,-0.186478861587246,0
3.88,2.15503161068319,-0.862012644273277,2.37053477175151,-0.184496838931681,0
3.885,2.15511927399111,-0.862047709596445,2.37063120139022,-0.184488072600889,0
3.89,2.16298397167849,-0.865193588671395,2.37928236884634,-0.183701602832151,0
3.895,2.13258868973415,-0.853035475893659,2.34584755870756,-0.186741131026585,0
3.9,2.14888293563885,-0.859553174255541,2.36377122920274,-0.185111706436115,0
3.905,2.1333914052774,-0.853356562110961,2.34673054580514,-0.18666085947226,0
3.91,2.10603583370138,-0.842414333480554,2.31663941707152,-0.189396416629862,0
3.915,2.09260071794298,-0.837040287177194,2.30186078973728,-0.190739928205702,0
3.92,2.0822175661055,-0.8328870264422,2.29043932271605,-0.19177824338945,0
3.925,2.06021907834015,-0.824087631336061,2.26624098617417,-0.193978092165985,0
3.93,2.03054222967633,-0.812216891870534,2.23359645264397,-0.196945777032367,0
3.935,2.01457215233769,-0.805828860935078,2.21602936757146,-0.198542784766231,0
3.94,2.04623844929364,-0.818495379717454,2.250862294223,-0.195376155070636,0
3.945,2.0520045855396,-0.820801834215842,2.25720504409357,-0.19479954144604,0
3.95,2.04931516433166,-0.819726065732663,2.25424668076482,-0.195068483566834,0
3.955,2.08143396660927,-0.832573586643706,2.28957736327019,-0.191856603339074,0
3.96,2.09473956104724,-0.837895824418898,2.30421351715197,-0.190526043895276,0
3.965,2.09723490462821,-0.838893961851283,2.30695839509103,-0.190276509537179,0
3.97,2.1034493925891,-0.84137975703564,2.31379433184801,-0.18965506074109,0
3.975,2.08332175587281,-0.833328702349125,2.29165393146009,-0.191667824412719,0
3.98,2.07561551620856,-0.830246206483424,2.28317706782941,-0.192438448379144,0
3.985,2.05562477584086,-0.822249910336342,2.26118725342494,-0.194437522415914,0
3.99,2.06202146700343,-0.824808586801373,2.26822361370378,-0.193797853299657,0
3.995,2.08485545114652,-0.833942180458609,2.29334099626118,-0.191514454885348,0
4,2.0797426493087,-0.831897059723482,2.28771691423957,-0.19202573506913,0
4.005,2.07724205623315,-0.830896822493261,2.28496626185647,-0.192275794376685,0
4.01,2.11881490023912,-0.847525960095647,2.33069639026303,-0.188118509976088,0
4.015,2.14963804157925,-0.8598552166317,2.36460184573717,-0.185036195842075,0
4.02,2.15943858420151,-0.863775433680604,2.37538244262166,-0.184056141579849,0
4.025,2.18906357187981,-0.875625428751924,2.40796992906779,-0.181093642812019,0
4.03,2.21471366853002,-0.88588546741201,2.43618503538303,-0.178528633146998,0
4.035,2.22484124462025,-0.889936497848099,2.44732536908227,-0.177515875537975,0
4.04,2.22038066527441,-0.888152266109763,2.44241873180185,-0.177961933472559,0
4.045,2.21691249241862,-0.886764996967448,2.43860374166048,-0.178308750758138,0
4.05,2.24145941172503,-0.896583764690013,2.46560535289754,-0.175854058827497,0
4.055,2.22767734025862,-0.891070936103447,2.45044507428448,-0.177232265974138,0
4.06,2.22611631114407,-0.890446524457628,2.44872794225848,-0.177388368885593,0
4.065,2.23137706919165,-0.89255082767666,2.45451477611082,-0.176862293080835,0
4.07,2.23578301313804,-0.894313205255216,2.45936131445185,-0.176421698686196,0
4.075,2.26044290690736,-0.904177162762944,2.4864871975981,-0.173955709309264,0
4.08,2.28967365239425,-0.9158694609577,2.51864101763368,-0.171032634760575,0
4.085,2.31801709758869,-0.927206839035477,2.54981880734756,-0.168198290241131,0
4.09,2.34832820326642,-0.93933128130657,2.58316102359307,-0.165167179673358,0
4.095,2.36447880540034,-0.945791522160137,2.60092668594038,-0.163552119459966,0
4.1,2.35086158436399,-0.940344633745597,2.58594774280039,-0.164913841563601,0
4.105,2.35369193536954,-0.941476774147816,2.58906112890649,-0.164630806463046,0
4.11,2.3671282968017,-0.94685131872068,2.60384112648187,-0.16328717031983,0
4.115,2.40560209165692,-0.962240836662767,2.64616230082261,-0.159439790834308,0
4.12,2.43352060771247,-0.973408243084988,2.67687266848372,-0.156647939228753,0
4.125,2.4572326225984,-0.982893049039358,2.70295588485824,-0.15427673774016,0
4.13,2.46193184890326,-0.984772739561306,2.70812503379359,-0.153806815109674,0
4.135,2.49221772140167,-0.996887088560669,2.74143949354184,-0.150778227859833,0
4.14,2.49757437234061,-0.999029748936243,2.74733180957467,-0.150242562765939,0
4.145,2.47502895719629,-0.990011582878515,2.72253185291592,-0.152497104280371,0
4.15,2.45267756747472,-0.98107102698989,2.6979453242222,-0.154732243252528,0
4.155,2.44131932884507,-0.976527731538029,2.68545126172958,-0.155868067115493,0
4.16,2.45099418104645,-0.980397672418579,2.69609359915109,-0.154900581895355,0
4.165,2.45133298383646,-0.980533193534583,2.6964662822201,-0.154866701616354,0
4.17,2.45712416981723,-0.982849667926892,2.70283658679895,-0.154287583018277,0
4.175,2.42375022902419,-0.969500091609676,2.66612525192661,-0.157624977097581,0
4.18,2.43773616189813,-0.975094464759254,2.68150977808795,-0.156226383810187,0
4.185,2.42320809889913,-0.969283239559653,2.66552890878905,-0.157679190110087,0
4.19,2.44016632216837,-0.976066528867349,2.68418295438521,-0.155983367783163,0
4.195,2.41716039511127,-0.966864158044507,2.65887643462239,-0.158283960488873,0
4.2,2.38961094095663,-0.955844376382652,2.62857203505229,-0.161038905904337,0
4.205,2.42387213596868,-0.969548854387471,2.66625934956555,-0.157612786403132,0
4.21,2.41856330430179,-0.967425321720717,2.66041963473197,-0.158143669569821,0
4.215,2.41434400241829,-0.965737600967316,2.65577840266012,-0.158565599758171,0
4.22,2.43519408041966,-0.974077632167864,2.67871348846163,-0.156480591958034,0
4.225,2.44137512304803,-0.976550049219213,2.68551263535284,-0.155862487695197,0
4.23,2.45211992484286,-0.980847969937142,2.69733191732714,-0.154788007515714,0
4.235,2.46726826903739,-0.986907307614955,2.71399509594113,-0.153273173096261,0
4.24,2.46673376333205,-0.98669350533282,2.71340713966526,-0.153326623666795,0
4.245,2.49491531670395,-0.997966126681581,2.74440684837435,-0.150508468329605,0
4.25,2.48412016472065,-0.99364806588826,2.73253218119272,-0.151587983527935,0
4.255,2.48450161343658,-0.993800645374631,2.73295177478024,-0.151549838656342,0
4.26,2.50378498669092,-1.00151399467637,2.75416348536001,-0.149621501330908,0
4.265,2.48695898740185,-0.99478359496074,2.73565488614203,-0.151304101259815,0
4.27,2.49156229926397,-0.996624919705587,2.74071852919036,-0.150843770073603,0
4.275,2.48010268923487,-0.992041075693947,2.72811295815835,-0.151989731076513,0
4.28,2.47097320870356,-0.988389283481424,2.71807052957392,-0.152902679129644,0
4.285,2.46190814198491,-0.984763256793963,2.7080989561834,-0.153809185801509,0
4.29,2.44819540587313,-0.979278162349253,2.69301494646044,-0.155180459412687,0
4.295,2.46246400014855,-0.98498560005942,2.70871040016341,-0.153753599985145,0
4.3,2.46772061516662,-0.987088246066647,2.71449267668328,-0.153227938483338,0
4.305,2.4773001912125,-0.990920076484999,2.72503021033375,-0.15226998087875,0
4.31,2.49987639600064,-0.999950558400256,2.74986403560071,-0.150012360399936,0
4.315,2.50556023817649,-1.0022240952706,2.75611626199414,-0.149443976182351,0
4.32,2.50365861327288,-1.00146344530915,2.75402447460017,-0.149634138672712,0
4.325,2.50780437755188,-1.00312175102075,2.75858481530707,-0.149219562244812,0
4.33,2.50357197274991,-1.00142878909996,2.7539291700249,-0.149642802725009,0
4.335,2.54445948375979,-1.01778379350391,2.79890543213577,-0.145554051624021,0
4.34,2.56582583226254,-1.02633033290502,2.8224084154888,-0.143417416773746,0
4.345,2.55064937790863,-1.02025975116345,2.80571431569949,-0.144935062209137,0
4.35,2.55512856893542,-1.02205142757417,2.81064142582896,-0.144487143106458,0
4.355,2.60012134555139,-1.04004853822056,2.86013348010653,-0.139987865444861,0
4.36,2.64238092266469,-1.05695236906588,2.90661901493116,-0.135761907733531,0
4.365,2.65790778221848,-1.06316311288739,2.92369856044033,-0.134209221778152,0
4.37,2.68898445135629,-1.07559378054252,2.95788289649192,-0.131101554864371,0
4.375,2.70759952757458,-1.08303981102983,2.97835948033204,-0.129240047242542,0
4.38,2.71624116288631,-1.08649646515452,2.98786527917494,-0.128375883711369,0
4.385,2.75660605345651,-1.10264242138261,3.03226665880216,-0.124339394654349,0
4.39,2.76816688721278,-1.10726675488511,3.04498357593406,-0.123183311278722,0
4.395,2.73960359859253,-1.09584143943701,3.01356395845178,-0.126039640140747,0
4.4,2.70737657817373,-1.08295063126949,2.9781142359911,-0.129262342182627,0
4.405,2.72789473120985,-1.09115789248394,3.00068420433083,-0.127210526879015,0
4.41,2.70519353619907,-1.08207741447963,2.97571288981898,-0.129480646380093,0
4.415,2.74443530387902,-1.09777412155161,3.01887883426692,-0.125556469612098,0
4.42,2.73453214695903,-1.09381285878361,3.00798536165494,-0.126546785304097,0
4.425,2.71403365216855,-1.08561346086742,2.9854370173854,-0.128596634783145,0
4.43,2.72868374453982,-1.09147349781593,3.0015521189938,-0.127131625546018,0
4.435,2.72138668278723,-1.08855467311489,2.99352535106595,-0.127861331721277,0
4.44,2.77850064589401,-1.11140025835761,3.05635071048341,-0.122149935410599,0
4.445,2.7981607871597,-1.11926431486388,3.07797686587567,-0.12018392128403,0
4.45,2.79664718635873,-1.11865887454349,3.0763119049946,-0.120335281364127,0
4.455,2.78644422239344,-1.11457768895738,3.06508864463278,-0.121355577760656,0
4.46,2.80178633761881,-1.12071453504752,3.08196497138069,-0.11982136623812,0
4.465,2.81137534532372,-1.12455013812949,3.09251287985609,-0.118862465467628,0
4.47,2.84345285463173,-1.13738114185269,3.12779814009491,-0.115654714536827,0
4.475,2.83827055712113,-1.13530822284845,3.12209761283324,-0.116172944287887,0
4.48,2.85270621419681,-1.14108248567872,3.13797683561649,-0.114729378580319,0
4.485,2.87713402525502,-1.15085361010201,3.16484742778052,-0.112286597474498,0
4.49,2.89103252939993,-1.15641301175997,3.18013578233993,-0.110896747060007,0
4.495,2.89335477215389,-1.15734190886155,3.18269024936928,-0.110664522784611,0
4.5,2.89243179576008,-1.15697271830403,3.18167497533609,-0.110756820423992,0
4.505,2.89540031266758,-1.15816012506703,3.18494034393433,-0.110459968733242,0
4.51,2.90750768241323,-1.16300307296529,3.19825845065455,-0.109249231758677,0
4.515,2.88604592531086,-1.15441837012434,3.17465051784195,-0.111395407468914,0
4.52,2.87401034593635,-1.14960413837454,3.16141138052998,-0.112598965406365,0
4.525,2.9043453107654,-1.16173812430616,3.19477984184194,-0.10956546892346,0
4.53,2.92854663265989,-1.17141865306396,3.22140129592588,-0.107145336734011,0
4.535,2.95293506107162,-1.18117402442865,3.24822856717878,-0.104706493892838,0
4.54,2.94198096026082,-1.17679238410433,3.23617905628691,-0.105801903973918,0
4.545,2.9443159774676,-1.17772639098704,3.23874757521436,-0.10556840225324,0
4.55,2.96774992814333,-1.18709997125733,3.26452492095766,-0.103225007185667,0
4.555,2.97917194151854,-1.19166877660742,3.27708913567039,-0.102082805848146,0
4.56,2.99046509078535,-1.19618603631414,3.28951159986388,-0.100953490921465,0
4.565,3.02789316368666,-1.21115726547466,3.33068248005532,-0.0972106836313345,0
4.57,3.02426006927496,-1.20970402770998,3.32668607620245,-0.0975739930725043,0
4.575,3.03905360577242,-1.21562144230897,3.34295896634966,-0.096094639422758,0
4.58,3.02850168722998,-1.21140067489199,3.33135185595297,-0.0971498312770025,0
4.585,3.05448513452238,-1.22179405380895,3.35993364797462,-0.0945514865477618,0
4.59,3.06591344894186,-1.22636537957674,3.37250479383605,-0.0934086551058139,0
4.595,3.0742269866453,-1.22969079465812,3.38164968530984,-0.0925773013354695,0
4.6,3.08436158795605,-1.23374463518242,3.39279774675165,-0.0915638412043952,0
4.605,3.11862009764882,-1.24744803905953,3.4304821074137,-0.0881379902351184,0
4.61,3.14223641476485,-1.25689456590594,3.45646005624133,-0.0857763585235152,0
4.615,3.1473376720889,-1.25893506883556,3.46207143929779,-0.0852662327911103,0
4.62,3.13363875204935,-1.25345550081974,3.44700262725428,-0.0866361247950654,0
4.625,3.1658591632875,-1.266343665315,3.48244507961625,-0.0834140836712502,0
4.63,3.16378668929801,-1.2655146757192,3.48016535822781,-0.0836213310701994,0
4.635,3.15675257682755,-1.26270103073102,3.47242783451031,-0.0843247423172447,0
4.64,3.18652198576209,-1.27460879430483,3.5051741843383,-0.0813478014237913,0
4.645,3.16950768655268,-1.26780307462107,3.48645845520795,-0.0830492313447321,0
4.65,3.19678603258269,-1.27871441303307,3.51646463584095,-0.0803213967417314,0
4.655,3.15637038691478,-1.26254815476591,3.47200742560626,-0.0843629613085221,0
4.66,3.11979291088429,-1.24791716435372,3.43177220197272,-0.0880207089115705,0
4.665,3.10194807693942,-1.24077923077577,3.41214288463336,-0.0898051923060582,0
4.67,3.09913376654196,-1.23965350661679,3.40904714319616,-0.0900866233458036,0
4.675,3.07251157645401,-1.2290046305816,3.37976273409941,-0.0927488423545993,0
4.68,3.10460072096182,-1.24184028838473,3.415060793058,-0.0895399279038182,0
4.685,3.10828222877481,-1.24331289150993,3.41911045165229,-0.0891717771225187,0
4.69,3.13275102469941,-1.25310040987976,3.44602612716935,-0.0867248975300593,0
4.695,3.13174055051226,-1.2526962202049,3.44491460556348,-0.0868259449487742,0
4.7,3.13327171572997,-1.25330868629199,3.44659888730297,-0.0866728284270027,0
4.705,3.11709761901763,-1.24683904760705,3.4288073809194,-0.0882902380982367,0
4.71,3.12314507934648,-1.24925803173859,3.43545958728113,-0.0876854920653523,0
4.715,3.11616488094461,-1.24646595237784,3.42778136903907,-0.0883835119055391,0
4.72,3.12835194468877,-1.25134077787551,3.44118713915765,-0.0871648055311229,0
4.725,3.14219388453886,-1.25687755381555,3.45641327299275,-0.0857806115461136,0
4.73,3.17172413630708,-1.26868965452283,3.48889654993779,-0.0828275863692917,0
4.735,3.19592117882788,-1.27836847153115,3.51551329671066,-0.0804078821172123,0
4.74,3.18721144399426,-1.2748845775977,3.50593258839369,-0.0812788556005741,0
4.745,3.18030923464256,-1.27212369385702,3.49834015810681,-0.0819690765357441,0
4.75,3.19678493009558,-1.27871397203823,3.51646342310514,-0.0803215069904416,0
4.755,3.20522831115828,-1.28209132446331,3.52575114227411,-0.0794771688841715,0
4.76,3.20003227740355,-1.28001291096142,3.5200355051439,-0.0799967722596451,0
4.765,3.2041775541173,-1.28167102164692,3.52459530952903,-0.0795822445882696,0
4.77,3.2037692741008,-1.28150770964032,3.52414620151088,-0.0796230725899205,0
4.775,3.23190931263991,-1.29276372505596,3.5551002439039,-0.0768090687360089,0
4.78,3.23334213563455,-1.29333685425382,3.556676349198,-0.0766657864365452,0
4.785,3.25228829645684,-1.30091531858273,3.57751712610252,-0.0747711703543165,0
4.79,3.24648263033927,-1.29859305213571,3.57113089337319,-0.0753517369660733,0
4.795,3.24415781538365,-1.29766312615346,3.56857359692202,-0.0755842184616347,0
4.8,3.25527062380349,-1.3021082495214,3.58079768618384,-0.0744729376196506,0
4.805,3.24422180669431,-1.29768872267772,3.56864398736374,-0.0755778193305688,0
4.81,3.21310796089959,-1.28524318435984,3.53441875698955,-0.0786892039100408,0
4.815,3.24441401408536,-1.29776560563415,3.5688554154939,-0.0755585985914637,0
4.82,3.25419591584546,-1.30167836633818,3.57961550743,-0.0745804084154543,0
4.825,3.27362111210855,-1.30944844484342,3.60098322331941,-0.0726378887891448,0
4.83,3.27854616023717,-1.31141846409487,3.60640077626089,-0.072145383976283,0
4.835,3.30817125277197,-1.32326850110879,3.63898837804917,-0.0691828747228026,0
4.84,3.33467557386435,-1.33387022954574,3.66814313125079,-0.0665324426135647,0
4.845,3.34165628569291,-1.33666251427717,3.67582191426221,-0.0658343714307086,0
4.85,3.3396806348744,-1.33587225394976,3.67364869836184,-0.0660319365125605,0
4.855,3.34790746643825,-1.3391629865753,3.68269821308207,-0.0652092533561753,0
4.86,3.35916419056904,-1.34366567622762,3.69508060962595,-0.0640835809430957,0
4.865,3.35250048114647,-1.34100019245859,3.68775052926111,-0.0647499518853535,0
4.87,3.339821533706,-1.3359286134824,3.6738036870766,-0.0660178466293996,0
4.875,3.35815511015933,-1.34326204406373,3.69397062117527,-0.0641844889840668,0
4.88,3.35577848329886,-1.34231139331954,3.69135633162874,-0.0644221516701143,0
4.885,3.35241216853338,-1.34096486741335,3.68765338538672,-0.0647587831466616,0
4.89,3.39728328222818,-1.35891331289127,3.737011610451,-0.0602716717771819,0
4.895,3.39296493064091,-1.35718597225637,3.73226142370501,-0.0607035069359086,0
4.9,3.39673924872607,-1.35869569949043,3.73641317359868,-0.0603260751273927,0
4.905,3.38853993335073,-1.35541597334029,3.72739392668581,-0.0611460066649266,0
4.91,3.38578696425888,-1.35431478570355,3.72436566068476,-0.0614213035741124,0
4.915,3.42264120424455,-1.36905648169782,3.76490532466901,-0.0577358795755449,0
4.92,3.43311245615708,-1.37324498246283,3.77642370177279,-0.0566887543842916,0
4.925,3.43737332930982,-1.37494933172393,3.78111066224081,-0.0562626670690176,0
4.93,3.40604702012892,-1.36241880805157,3.74665172214181,-0.0593952979871085,0
4.935,3.43127825109519,-1.37251130043808,3.77440607620471,-0.0568721748904809,0
4.94,3.46519081125286,-1.38607632450115,3.81170989237815,-0.0534809188747136,0
4.945,3.46673456461317,-1.38669382584527,3.81340802107449,-0.0533265435386828,0
4.95,3.49086643582411,-1.39634657432964,3.83995307940652,-0.0509133564175889,0
4.955,3.49110367486545,-1.39644146994618,3.84021404235199,-0.0508896325134552,0
4.96,3.48747582641244,-1.39499033056497,3.83622340905368,-0.0512524173587564,0
4.965,3.49443458856243,-1.39777383542497,3.84387804741867,-0.0505565411437569,0
4.97,3.51695727067564,-1.40678290827026,3.8686529977432,-0.0483042729324359,0
4.975,3.5182682190802,-1.40730728763208,3.87009504098822,-0.0481731780919798,0
4.98,3.51046335803862,-1.40418534321545,3.86150969384248,-0.0489536641961382,0
4.985,3.54723421358695,-1.41889368543478,3.90195763494565,-0.0452765786413048,0
4.99,3.55929330290905,-1.42371732116362,3.91522263319995,-0.0440706697090953,0
4.995,3.58915416667384,-1.43566166666953,3.94806958334122,-0.0410845833326164,0
5,3.55906536861361,-1.42362614744545,3.91497190547498,-0.0440934631386386,0
5.005,3.57115825975573,-1.42846330390229,3.9282740857313,-0.0428841740244272,0
5.01,3.57590383290885,-1.43036153316354,3.93349421619974,-0.0424096167091146,0
5.015,3.57247883207051,-1.42899153282821,3.92972671527757,-0.0427521167929487,0
5.02,3.59680553761226,-1.43872221504491,3.95648609137349,-0.0403194462387738,0
5.025,3.60181358917577,-1.44072543567031,3.96199494809335,-0.0398186410824232,0
5.03,3.62353496686328,-1.44941398674531,3.98588846354961,-0.0376465033136721,0
5.035,3.5929302847024,-1.43717211388096,3.95222331317264,-0.0407069715297598,0
5.04,3.61849844602623,-1.44739937841049,3.98034829062885,-0.0381501553973774,0
5.045,3.58653636312108,-1.43461454524843,3.94518999943319,-0.0413463636878923,0
5.05,3.57935503968588,-1.43174201587435,3.93729054365447,-0.0420644960314119,0
5.055,3.56497140111125,-1.4259885604445,3.92146854122238,-0.0435028598888748,0
5.06,3.59601334862116,-1.43840533944846,3.95561468348327,-0.0403986651378845,0
5.065,3.59451978690139,-1.43780791476056,3.95397176559153,-0.040548021309861,0
5.07,3.61826980595867,-1.44730792238347,3.98009678655454,-0.0381730194041325,0
5.075,3.59614184056872,-1.43845673622749,3.95575602462559,-0.040385815943128,0
5.08,3.64663999565305,-1.45865599826122,4.01130399521836,-0.0353360004346946,0
5.085,3.62268078894355,-1.44907231557742,3.98494886783791,-0.0377319211056447,0
5.09,3.62932198224702,-1.45172879289881,3.99225418047172,-0.0370678017752982,0
5.095,3.64024284605103,-1.45609713842041,4.00426713065613,-0.0359757153948971,0
5.1,3.62671632476926,-1.45068652990771,3.98938795724619,-0.0373283675230736,0
5.105,3.65386488831025,-1.4615459553241,4.01925137714128,-0.0346135111689745,0
5.11,3.67918467718809,-1.47167387087524,4.0471031449069,-0.0320815322811905,0
5.115,3.67562244212658,-1.47024897685063,4.04318468633924,-0.0324377557873419,0
5.12,3.67242390164024,-1.46896956065609,4.03966629180426,-0.0327576098359764,0
5.125,3.68467399050703,-1.47386959620281,4.05314138955773,-0.0315326009492972,0
5.13,3.7157318184399,-1.48629272737596,4.08730500028389,-0.0284268181560102,0
5.135,3.76798222533293,-1.50719289013317,4.14478044786622,-0.0232017774667073,0
5.14,3.75545935120692,-1.50218374048277,4.13100528632762,-0.0244540648793076,0
5.145,3.77544709754834,-1.51017883901934,4.15299180730318,-0.0224552902451658,0
5.15,3.80354134577139,-1.52141653830855,4.18389548034853,-0.0196458654228613,0
5.155,3.80323378342792,-1.52129351337117,4.18355716177071,-0.0196766216572078,0
5.16,3.78528811717159,-1.51411524686864,4.16381692888875,-0.0214711882828406,0
5.165,3.7757276648529,-1.51029106594116,4.15330043133819,-0.0224272335147102,0
5.17,3.79826385183906,-1.51930554073562,4.17809023702297,-0.0201736148160939,0
5.175,3.80058347161482,-1.52023338864593,4.18064181877631,-0.0199416528385177,0
5.18,3.76718671107621,-1.50687468443048,4.14390538218383,-0.023281328892379,0
5.185,3.80078409016673,-1.52031363606669,4.1808624991834,-0.019921590983327,0
5.19,3.87685626680587,-1.55074250672235,4.26454189348646,-0.0123143733194127,0
5.195,3.90165722546127,-1.56066289018451,4.29182294800739,-0.00983427745387344,0
5.2,3.91665500627217,-1.56666200250887,4.30832050689938,-0.00833449937278335,0
5.205,3.9755427502218,-1.59021710008872,4.37309702524398,-0.00244572497781992,0
5.21,3.97188131079115,-1.58875252431646,4.36906944187027,-0.00281186892088453,0
5.215,3.98222732242802,-1.59289092897121,4.38045005467083,-0.00177726775719755,0
5.22,4.01172905070347,-1.60469162028139,4.41290195577382,0.00117290507034717,0
5.225,3.99679338759574,-1.5987173550383,4.39647272635532,-0.000320661240425735,0
5.23,3.98879202763938,-1.59551681105575,4.38767123040331,-0.00112079723606245,0
5.235,4.03257852377359,-1.61303140950943,4.43583637615095,0.00325785237735865,0
5.24,4.05929195288475,-1.6237167811539,4.46522114817322,0.00592919528847491,0
5.245,4.06465503871879,-1.62586201548752,4.47112054259067,0.00646550387187883,0
5.25,4.07120848877061,-1.62848339550824,4.47832933764767,0.00712084887706094,0
5.255,4.07913592858259,-1.63165437143304,4.48704952144085,0.00791359285825893,0
5.26,4.07660882831388,-1.63064353132555,4.48426971114527,0.00766088283138816,0
5.265,4.09200500324833,-1.63680200129933,4.50120550357316,0.00920050032483288,0
5.27,4.06716726076406,-1.62686690430563,4.47388398684047,0.00671672607640639,0
5.275,4.03701628304404,-1.61480651321762,4.44071791134845,0.00370162830440435,0
5.28,4.0432980619015,-1.6173192247606,4.44762786809165,0.00432980619014955,0
5.285,4.06091512235715,-1.62436604894286,4.46700663459287,0.00609151223571514,0
5.29,4.05674813253701,-1.6226992530148,4.46242294579071,0.00567481325370067,0
5.295,4.06223387070417,-1.62489354828167,4.46845725777458,0.00622338707041675,0
5.3,4.07303151661651,-1.62921260664661,4.48033466827817,0.00730315166165141,0
5.305,4.08674168414545,-1.63469667365818,4.49541585255999,0.00867416841454477,0
5.31,4.09658972721394,-1.63863589088558,4.50624869993534,0.00965897272139438,0
5.315,4.13233528215468,-1.65293411286187,4.54556881037015,0.0132335282154679,0
5.32,4.150396790958,-1.6601587163832,4.5654364700538,0.0150396790958001,0
5.325,4.16685719067861,-1.66674287627144,4.58354290974647,0.0166857190678608,0
5.33,4.17628412858288,-1.67051365143315,4.59391254144117,0.0176284128582883,0
5.335,4.17695505720221,-1.67078202288088,4.59465056292243,0.0176955057202206,0
5.34,4.17428501423951,-1.6697140056958,4.59171351566346,0.0174285014239507,0
5.345,4.23048507463474,-1.6921940298539,4.65353358209821,0.0230485074634739,0
5.35,4.26422816957155,-1.70569126782862,4.69065098652871,0.026422816957155,0
5.355,4.29089712485719,-1.71635884994288,4.71998683734291,0.029089712485719,0
5.36,4.34136296403499,-1.73654518561399,4.77549926043848,0.0341362964034986,0
5.365,4.3284650806822,-1.73138603227288,4.76131158875042,0.0328465080682199,0
5.37,4.33598373062431,-1.73439349224972,4.76958210368674,0.0335983730624306,0
5.375,4.34697371759201,-1.7387894870368,4.78167108935121,0.0346973717592008,0
5.38,4.39998376466011,-1.75999350586404,4.83998214112612,0.0399983764660107,0
5.385,4.40799326278408,-1.76319730511363,4.84879258906249,0.040799326278408,0
5.39,4.42229639894371,-1.76891855957748,4.86452603883808,0.042229639894371,0
5.395,4.42436116113312,-1.76974446445325,4.86679727724643,0.0424361161133119,0
5.4,4.40656560065806,-1.76262624026322,4.84722216072386,0.0406565600658057,0
5.405,4.43633491258168,-1.77453396503267,4.87996840383985,0.043633491258168,0
5.41,4.37919408886985,-1.75167763554794,4.81711349775683,0.0379194088869849,0
5.415,4.40344503067919,-1.76137801227168,4.84378953374711,0.0403445030679188,0
5.42,4.43392565799585,-1.77357026319834,4.87731822379544,0.0433925657995852,0
5.425,4.46527676080163,-1.78611070432065,4.91180443688179,0.0465276760801628,0
5.43,4.48086438581293,-1.79234575432517,4.92895082439422,0.0480864385812926,0
5.435,4.47032570921814,-1.78813028368726,4.91735828013995,0.0470325709218137,0
5.44,4.44468542893786,-1.77787417157515,4.88915397183165,0.0444685428937864,0
5.445,4.43453448577087,-1.77381379430835,4.87798793434796,0.0434534485770873,0
5.45,4.43418339211843,-1.77367335684737,4.87760173133027,0.0434183392118428,0
5.455,4.46055781212599,-1.7842231248504,4.90661359333859,0.0460557812125995,0
5.46,4.51062536775302,-1.80425014710121,4.96168790452833,0.0510625367753024,0
5.465,4.52855723501028,-1.81142289400411,4.98141295851131,0.0528557235010284,0
5.47,4.59473527618898,-1.83789411047559,5.05420880380787,0.0594735276188976,0
5.475,4.5750566847813,-1.83002267391252,5.03256235325943,0.0575056684781298,0
5.48,4.59868465033507,-1.83947386013403,5.05855311536857,0.0598684650335067,0
5.485,4.6119570734857,-1.84478282939428,5.07315278083427,0.0611957073485703,0
5.49,4.64668293544079,-1.85867317417631,5.11135122898487,0.0646682935440787,0
5.495,4.63547503051479,-1.85419001220591,5.09902253356626,0.0635475030514786,0
5.5,4.65104471540861,-1.86041788616344,5.11614918694947,0.0651044715408612,0
5.505,4.63283443344571,-1.85313377337829,5.09611787679028,0.0632834433445713,0
