t,x,L_x,f_x,L_y,f_y
8.78,5.56533462641811,0.556533462641811,-2.22613385056724,-1.12613385056724,0
8.785,5.58052631130486,0.558052631130486,-2.23221052452194,-1.13221052452194,0
8.79,5.56677884205972,0.556677884205972,-2.22671153682389,-1.12671153682389,0
8.795,5.55609742836951,0.555609742836951,-2.2224389713478,-1.1224389713478,0
8.8,5.54829601829548,0.554829601829548,-2.21931840731819,-1.11931840731819,0
8.805,5.58894889239117,0.558894889239117,-2.23557955695647,-1.13557955695647,0
8.81,5.56458337950628,0.556458337950628,-2.22583335180251,-1.12583335180251,0
8.815,5.6067495090433,0.56067495090433,-2.24269980361732,-1.14269980361732,0
8.82,5.59224107952854,0.559224107952854,-2.23689643181141,-1.13689643181141,0
8.825,5.62409403481629,0.562409403481629,-2.24963761392652,-1.14963761392652,0
8.83,5.58397859906877,0.558397859906877,-2.23359143962751,-1.13359143962751,0
8.835,5.57816993121136,0.557816993121136,-2.23126797248455,-1.13126797248455,0
8.84,5.61029822394583,0.561029822394583,-2.24411928957833,-1.14411928957833,0
8.845,5.5968557751187,0.55968557751187,-2.23874231004748,-1.13874231004748,0
8.85,5.61092558635404,0.561092558635404,-2.24437023454162,-1.14437023454162,0
8.855,5.60115384947675,0.560115384947675,-2.2404615397907,-1.1404615397907,0
8.86,5.60154291171277,0.560154291171277,-2.24061716468511,-1.14061716468511,0
8.865,5.60747418630486,0.560747418630486,-2.24298967452194,-1.14298967452194,0
8.87,5.56020631180265,0.556020631180265,-2.22408252472106,-1.12408252472106,0
8.875,5.533943345699,0.5533943345699,-2.2135773382796,-1.1135773382796,0
8.88,5.5696626004378,0.55696626004378,-2.22786504017512,-1.12786504017512,0
8.885,5.57284104269957,0.557284104269957,-2.22913641707983,-1.12913641707983,0
8.89,5.55336131979281,0.555336131979281,-2.22134452791712,-1.12134452791712,0
8.895,5.55472048043472,0.555472048043472,-2.22188819217389,-1.12188819217389,0
8.9,5.55225735849894,0.555225735849894,-2.22090294339958,-1.12090294339958,0
8.905,5.53213149251652,0.553213149251652,-2.21285259700661,-1.11285259700661,0
8.91,5.53067533118275,0.553067533118275,-2.2122701324731,-1.1122701324731,0
8.915,5.53667986340916,0.553667986340916,-2.21467194536367,-1.11467194536367,0
8.92,5.56795469061568,0.556795469061568,-2.22718187624627,-1.12718187624627,0
8.925,5.57340809089152,0.557340809089152,-2.22936323635661,-1.12936323635661,0
8.93,5.55585252923129,0.555585252923129,-2.22234101169252,-1.12234101169252,0
8.935,5.5540175326687,0.55540175326687,-2.22160701306748,-1.12160701306748,0
8.94,5.5283321159314,0.55283321159314,-2.21133284637256,-1.11133284637256,0
8.945,5.5310613670909,0.55310613670909,-2.21242454683636,-1.11242454683636,0
8.95,5.50759621644123,0.550759621644123,-2.20303848657649,-1.10303848657649,0
8.955,5.46971106894814,0.546971106894814,-2.18788442757926,-1.08788442757925,0
8.96,5.44993187759593,0.544993187759593,-2.17997275103837,-1.07997275103837,0
8.965,5.44556603689642,0.544556603689642,-2.17822641475857,-1.07822641475857,0
8.97,5.44719685194194,0.544719685194194,-2.17887874077677,-1.07887874077677,0
8.975,5.42278423218693,0.542278423218693,-2.16911369287477,-1.06911369287477,0
8.98,5.4088473973688,0.54088473973688,-2.16353895894752,-1.06353895894752,0
8.985,5.41946074256313,0.541946074256313,-2.16778429702525,-1.06778429702525,0
8.99,5.41757790807866,0.541757790807866,-2.16703116323146,-1.06703116323146,0
8.995,5.38047447148851,0.538047447148851,-2.15218978859541,-1.05218978859541,0
9,5.38540225715796,0.538540225715796,-2.15416090286318,-1.05416090286318,0
9.005,5.37374381949933,0.537374381949933,-2.14949752779973,-1.04949752779973,0
9.01,5.35279092809068,0.535279092809068,-2.14111637123627,-1.04111637123627,0
9.015,5.36069128214928,0.536069128214928,-2.14427651285971,-1.04427651285971,0
9.02,5.34768616162521,0.534768616162521,-2.13907446465009,-1.03907446465009,0
9.025,5.35910418145654,0.535910418145654,-2.14364167258261,-1.04364167258261,0
9.03,5.38885977738768,0.538885977738768,-2.15554391095507,-1.05554391095507,0
9.035,5.41803446083218,0.541803446083219,-2.16721378433287,-1.06721378433287,0
9.04,5.39764143862737,0.539764143862737,-2.15905657545095,-1.05905657545095,0
9.045,5.43010632266526,0.543010632266526,-2.1720425290661,-1.0720425290661,0
9.05,5.44851173387596,0.544851173387596,-2.17940469355038,-1.07940469355038,0
9.055,5.45948640457829,0.545948640457829,-2.18379456183132,-1.08379456183132,0
9.06,5.45386460316235,0.545386460316235,-2.18154584126494,-1.08154584126494,0
9.065,5.43559881851548,0.543559881851548,-2.17423952740619,-1.07423952740619,0
9.07,5.43163458921693,0.543163458921693,-2.17265383568677,-1.07265383568677,0
