-0.206771019264537,-0.0165380976648129,-0.134072824652721
-0.206586370023883,-0.0164705403585426,-0.139122823374793
-0.206402134748944,-0.0163990633606083,-0.134188337594152
-0.206217862312415,-0.0163277051088333,-0.123186450824671
-0.206036921697775,-0.0162616426411059,-0.113715378315418
-0.20585415322172,-0.0161959193851877,-0.0981068239923812
-0.205673926807941,-0.0161368308612534,-0.0844845376576838
-0.205498115482302,-0.0160858540148108,-0.0776194121129807
-0.205321259835484,-0.0160408550711892,-0.0835001658021463
-0.205144081053208,-0.0159930469234453,-0.0871919434067903
-0.20496796413409,-0.0159441653082503,-0.091384366955499
-0.204789934294866,-0.0158932928226973,-0.0961077532067718
-0.204611139866237,-0.0158405769236726,-0.101680074696552
-0.20443153130276,-0.0157858161163457,-0.10749750286864
-0.204253678650502,-0.0157260755592483,-0.103075205087105
-0.204076379319334,-0.0156687458439956,-0.101223620232297
-0.203898376207502,-0.0156137954500804,-0.105682781226073
-0.203714928122572,-0.01555748468364,-0.113824512965255
-0.203530665150769,-0.0154988900989238,-0.125090596948291
-0.203347522812425,-0.0154363480977557,-0.137055734850903
-0.203160080303083,-0.0153678924744814,-0.146992612665649
-0.202970573355088,-0.0152943910602432,-0.154150217305633
-0.202782053033379,-0.0152187594926217,-0.161950752756604
-0.202589714521255,-0.0151378175050575,-0.165398303897579
-0.202392749705729,-0.0150521117277403,-0.163613264481136
-0.202195981868724,-0.0149649994121736,-0.157164856153273
-0.202002107576975,-0.0148827341077941,-0.154676234380551
-0.201807438255269,-0.0147998704408994,-0.149899241201673
-0.201616306022246,-0.0147215632678838,-0.149187375597878
-0.201423019212736,-0.0146418387557843,-0.146515173660855
-0.201232861681177,-0.0145667858078299,-0.150208377408853
-0.201043630040073,-0.0144915020594415,-0.15726037377548
-0.200850529608979,-0.0144130859077109,-0.165001589859083
-0.200658291798711,-0.0143344030600382,-0.179088615603759
-0.200464782030359,-0.0142495013892581,-0.192106943272579
-0.200267525922214,-0.0141597714919656,-0.206845847118188
-0.200066230712173,-0.0140632542298421,-0.219458262049748
-0.199862213973652,-0.0139597697351892,-0.228189059143475
-0.199652424085732,-0.0138515423917111,-0.235226540457202
-0.199441762633438,-0.0137392269019444,-0.239451267664152
-0.199230218750109,-0.0136229327487603,-0.240381445423685
-0.199022602209579,-0.0135078786961945,-0.242641663593288
-0.198813288308157,-0.0133906195564792,-0.242597407868366
-0.198602764455285,-0.0132743133546618,-0.245178120473846
-0.198389847765218,-0.0131526473127782,-0.24133231776283
-0.198178656753147,-0.0130311200032665,-0.235174080399259
-0.197966599301919,-0.0129141540268735,-0.23344474757922
-0.197754928584748,-0.0127976594432058,-0.232001232796692
-0.197542254544781,-0.0126796609394771,-0.228394903609951
-0.197330907582365,-0.0125649761330725,-0.227433088736116
-0.197120606894549,-0.0124472496355746,-0.221249164455829
-0.196912745896363,-0.0123334318496033,-0.216328989598234
-0.196704939670911,-0.012221931568992,-0.212423843875413
-0.196497296818735,-0.0121125685023591,-0.209783190933182
-0.196285301588023,-0.0120038628376328,-0.208382546960792
-0.19607235715848,-0.0118937999227253,-0.205397244587132
-0.195859579572001,-0.0117821776022759,-0.199980323101505
-0.195648089224024,-0.0116675283149364,-0.188553917378658
-0.195442752594517,-0.011562440559449,-0.180663015114147
-0.19523948077311,-0.0114591823532975,-0.17070364752941
-0.195038959203821,-0.0113618760894466,-0.162614375864972
-0.194843149651944,-0.0112697588023275,-0.155351806082547
-0.194648378091133,-0.0111786461766249,-0.146206985068734
-0.194457155381004,-0.0110885806688888,-0.132920720974483
-0.194270920858288,-0.0110011770997234,-0.114621258136778
-0.194086267355702,-0.0109233714700831,-0.100675898255715
-0.193906125859076,-0.0108542118197064,-0.0894128331845873
-0.193726553458149,-0.0107902517496168,-0.0800435573543568
-0.193546593370006,-0.0107283415517404,-0.0701872195453828
-0.193366928445468,-0.0106701782241784,-0.0610082748523436
-0.193190776646225,-0.0106171968261476,-0.0526691098927795
-0.193014450770833,-0.0105677487648872,-0.0455729370830654
-0.192842069172384,-0.0105218005495576,-0.037845666247641
-0.192672767806208,-0.010483032009864,-0.0341003572207587
-0.192509137712706,-0.0104493758287565,-0.032702299625421
-0.192350395541606,-0.0104196548463644,-0.0341618070456813
-0.192190813198071,-0.0103886025696826,-0.0348800525014197
-0.192031977106343,-0.0103595107511689,-0.0386985243083444
-0.191872206431165,-0.010328331732242,-0.0419470885673478
-0.191708683361959,-0.0102898544348176,-0.0381916794176344
-0.191543581436553,-0.010250094590204,-0.0321176263696262
-0.191380519886692,-0.0102119342562966,-0.0245908712669424
-0.191221223321722,-0.0101747099588435,-0.0132401343861891
-0.191063131347217,-0.010142853640348,-0.00355241809669313
-0.190904540393385,-0.0101132089100961,0.00658786950895999
-0.190750987009948,-0.0100919284966452,0.0135083478295919
-0.190599881645683,-0.0100681649992973,0.0273294775304634
-0.190451727551461,-0.0100481070179002,0.0433942628385519
-0.190307402825043,-0.0100367937842492,0.0572580042254703
-0.190167409573557,-0.0100302318864602,0.0731682301939044
-0.190029396544021,-0.0100286269299902,0.0897192026683835
-0.189897684948749,-0.010036639803389,0.105152036614073
-0.189770319020308,-0.0100526089640501,0.119384145021558
-0.189649856293104,-0.0100752344370041,0.13553533322166
-0.189532041130889,-0.0101060922344342,0.149125420481966
-0.189420247642264,-0.0101460476977624,0.160541991746716
-0.189309864483853,-0.0101893417054565,0.173023549576553
-0.189201180472121,-0.0102394604853406,0.18217479888264
-0.189096718247011,-0.0102947625351356,0.190820719004705
-0.188995029963854,-0.0103559136272638,0.197031747808853
-0.18889125460859,-0.0104195349511088,0.201171516230851
-0.188785616234699,-0.0104876532736333,0.199853426949641
-0.188679513943616,-0.0105590666558235,0.193367995185358
-0.188574461295337,-0.0106269593824214,0.189236391083847
-0.188469207895061,-0.0106932773620806,0.185214830620716
-0.188362513725181,-0.0107577287908833,0.181762110143254
-0.188255939729202,-0.010818808520599,0.181313105205571
-0.188150909768379,-0.0108837773469275,0.175208245877834
-0.188045059136706,-0.0109483885479201,0.165952878516085
-0.187937865475722,-0.0110102509024663,0.15523744770227
-0.18783191488571,-0.0110694682152542,0.141860554272591
-0.187726989048947,-0.0111250337845613,0.126237924850197
-0.187619897854612,-0.0111742627947654,0.110232114893589
-0.187509691540208,-0.0112149504653088,0.0979761572927615
-0.187396749146739,-0.011251341798721,0.0845218346040378
-0.187279381970445,-0.0112809304201187,0.0730081777810785
-0.187157641427804,-0.011305526342966,0.0612552002013155
-0.187033204089753,-0.0113212745727803,0.0559815782684509
-0.186904314467832,-0.0113338420860145,0.0508977163568254
-0.186776326871621,-0.0113451748357179,0.0451291215797553
-0.186645917758873,-0.0113536234377102,0.0396625797065036
-0.18651280697863,-0.0113582854310802,0.035809448591504
-0.186377421673111,-0.0113615341293203,0.0312949054794735
-0.186239220323495,-0.0113594867484961,0.0305936109306441
-0.186100759372041,-0.0113569839434357,0.0300395726542993
-0.185959399097589,-0.01135056331795,0.0327462077741982
-0.185819785262954,-0.0113451244933756,0.0361016759016857
-0.185680487498098,-0.0113346658990421,0.0462587294929629
-0.185545300296124,-0.0113306016615651,0.0550600316725023
-0.185411277547771,-0.0113290507669765,0.0646084047483729
-0.185276915400224,-0.0113287685090243,0.0755840513368981
-0.18514765365638,-0.0113336704251864,0.0875099468165249
-0.185022396388604,-0.0113446270141437,0.0989800972306577
-0.184900358344296,-0.0113619316443088,0.108956497763003
-0.184782965769602,-0.0113858168312291,0.11751203972933
-0.184665403095815,-0.0114123725442061,0.125890677280968
-0.184551179873999,-0.0114482841043035,0.127933115457416
-0.184440049811406,-0.0114892111265335,0.12591936792806
-0.184330364811213,-0.0115262321680191,0.128673566388275
-0.184222509236419,-0.0115664303877873,0.129322359592197
-0.184117360604858,-0.0116069072691023,0.131116900717565
-0.1840115430752,-0.0116463257779676,0.134674908642016
-0.183908234473054,-0.0116894372692219,0.135574230223011
-0.183807205491518,-0.0117332856176753,0.136775488595482
-0.183706408631638,-0.011777964067522,0.137609780179279
-0.183605112327642,-0.011823177639702,0.137602062997156
